"","myAUC","avg_diff","power","avg_log2FC","pct.1","pct.2","cluster","gene"
"1317",0.725,0.627177466952884,0.45,1.36384225225973,0.748,0.324,"16","OSTC"
"1318",0.743,0.86434347222107,0.486,1.36380056218428,0.852,0.45,"4","CD7"
"1319",0.784,0.638335537331825,0.568,1.36281021145336,0.889,0.289,"15","ATOX1"
"1320",0.748,0.462792758136962,0.496,1.36158521069474,0.717,0.179,"15","UQCC2"
"1321",0.701,0.475373531401033,0.402,1.36122678340744,0.595,0.17,"18","ANP32E"
"1322",0.705,0.650871875868659,0.41,1.35823191158396,0.667,0.251,"18","C12orf75"
"1323",0.778,0.658841484569681,0.556,1.35785623264785,0.88,0.319,"15","RANBP1"
"1324",0.74,0.687256716903814,0.48,1.35575965425287,0.735,0.235,"15","SGK1"
"1325",0.762,0.688037203517179,0.524,1.35278841251921,0.79,0.261,"16","GRN"
"1326",0.769,0.606781207584128,0.538,1.35256954638803,0.858,0.299,"15","RHEB"
"1327",0.81,0.839321088162211,0.62,1.35237779361375,0.943,0.413,"14","HLA-DQA1"
"1328",0.78,0.780466091781708,0.56,1.35173298717326,0.895,0.549,"7","RAN"
"1329",0.74,0.695403565823174,0.48,1.34697060409155,0.855,0.376,"15","ARL6IP1"
"1330",0.743,0.641881239017605,0.486,1.34562642659662,0.815,0.336,"8","GDI2"
"1331",0.744,0.562106505494523,0.488,1.3451596045433,0.772,0.248,"15","MGST3"
"1332",0.731,0.359916318076698,0.462,1.34347712835704,0.63,0.131,"15","ZDHHC12"
"1333",0.764,0.804957224828367,0.528,1.34277293164353,0.917,0.513,"14","ISG20"
"1334",0.774,0.787162550000758,0.548,1.34182213915729,0.897,0.556,"18","SLC25A5"
"1335",0.743,0.803916612793514,0.486,1.34167570231166,0.874,0.571,"2","CD44"
"1336",0.814,0.921866175482266,0.628,1.33903810803067,0.998,0.975,"6","FTH1"
"1337",0.737,0.632239805167236,0.474,1.33733710210839,0.682,0.182,"6","LST1"
"1338",0.765,0.800507223862487,0.53,1.3337926052634,0.898,0.386,"15","HLA-DQB1"
"1339",0.757,0.534510507301572,0.514,1.33277646718137,0.791,0.226,"15","RPA3"
"1340",0.783,0.787447331844744,0.566,1.33259580736256,0.9,0.313,"15","IFITM3"
"1341",0.79,0.786858013134226,0.58,1.33244626678713,0.929,0.541,"7","PSMB9"
"1342",0.723,0.648909979682762,0.446,1.33106489425404,0.696,0.233,"8","ATF3"
"1343",0.765,0.801619321992346,0.53,1.32897717079621,0.936,0.46,"15","CSTB"
"1344",0.739,0.83301666143116,0.478,1.3288213764188,0.774,0.31,"7","GZMB"
"1345",0.734,0.788248693021923,0.468,1.32767355056156,0.797,0.363,"6","HLA-DQB1"
"1346",0.791,0.762836920106539,0.582,1.32618281850509,0.954,0.47,"15","PKM"
"1347",0.769,0.763873569152234,0.538,1.32544498620297,0.755,0.191,"6","PLAUR"
"1348",0.742,0.696853262835745,0.484,1.32460676996808,0.815,0.429,"7","SNRPB"
"1349",0.714,0.670427666937464,0.428,1.32320548926003,0.742,0.362,"7","JPT1"
"1350",0.726,0.380040213203403,0.452,1.32117938074289,0.621,0.129,"15","CD86"
"1351",0.756,0.845813690230214,0.512,1.32116265872809,0.93,0.63,"6","S100A10"
"1352",0.729,0.66585679872947,0.458,1.31991192935855,0.776,0.388,"7","ERH"
"1353",0.732,0.712265411037874,0.464,1.31919279616689,0.798,0.331,"14","HLA-DRB5"
"1354",0.744,0.387882262769883,0.488,1.31842808516248,0.663,0.131,"15","SKA2"
"1355",0.727,0.668037605877404,0.454,1.31825869175567,0.789,0.392,"7","ANAPC11"
"1356",0.704,0.343267638595223,0.408,1.3165294205438,0.56,0.123,"15","GGCT"
"1357",0.716,0.531884492597694,0.432,1.31634395429477,0.6,0.138,"19","FCGR3A"
"1358",0.722,0.570682122456456,0.444,1.31597219085369,0.719,0.242,"9","SDF2L1"
"1359",0.702,0.628619052308817,0.404,1.31268712906216,0.65,0.232,"7","ITM2A"
"1360",0.757,0.756657440070299,0.514,1.31260051423828,0.874,0.518,"6","GPX4"
"1361",0.73,0.439263859669235,0.46,1.31252633162282,0.654,0.156,"15","SPINT2"
"1362",0.767,0.578250751891583,0.534,1.31125256727414,0.852,0.285,"15","HSBP1"
"1363",0.726,0.595245262247012,0.452,1.31020420467239,0.72,0.248,"17","PTMS"
"1364",0.726,0.541060042428594,0.452,1.30985421124257,0.714,0.248,"14","LSM14A"
"1365",0.748,0.493718485497064,0.496,1.30937152395915,0.702,0.157,"15","CXCL16"
"1366",0.759,0.506714356247075,0.518,1.3093508459127,0.769,0.208,"15","CENPX"
"1367",0.922,0.889284325608148,0.844,1.30788839860136,0.999,0.971,"3","RPS23"
"1368",0.756,0.536907398376431,0.512,1.30487846558677,0.81,0.254,"15","TMEM14C"
"1369",0.781,0.640865440051539,0.562,1.30428746962385,0.748,0.129,"9","CD79A"
"1370",0.701,0.482144232652228,0.402,1.30300648891339,0.607,0.182,"14","LBR"
"1371",0.721,0.526519587018098,0.442,1.30246627007213,0.705,0.24,"8","TMEM14C"
"1372",0.741,0.705852228529253,0.482,1.30184083669214,0.816,0.441,"7","PGAM1"
"1373",0.769,0.834481511099506,0.538,1.30080030439064,0.961,0.636,"8","S100A10"
"1374",0.735,0.775176603159626,0.47,1.30055168344051,0.857,0.529,"16","HERPUD1"
"1375",0.72,0.606543123299337,0.44,1.29931198556499,0.738,0.33,"18","SIVA1"
"1376",0.79,0.69783687145445,0.58,1.29661616176546,0.946,0.386,"15","ANXA5"
"1377",0.758,0.548034459634685,0.516,1.29641819085387,0.724,0.169,"15","IFI30"
"1378",0.827,0.844711320023583,0.654,1.29591732942344,0.996,0.637,"15","S100A11"
"1379",0.767,0.574089347766036,0.534,1.29525124484647,0.867,0.304,"15","FAM96A"
"1380",0.708,0.678572986538504,0.416,1.2910749649296,0.709,0.321,"2","ANXA2"
"1381",0.739,0.799232536092551,0.478,1.29030471657524,0.863,0.646,"12","TPI1"
"1382",0.786,0.859064530076845,0.572,1.29030349562741,0.948,0.432,"5","CCL5"
"1383",0.879,0.85586205799228,0.758,1.2877956111657,0.991,0.904,"3","RPS5"
"1384",0.829,0.848766150225305,0.658,1.28777290648589,1,0.417,"19","NKG7"
"1385",0.739,0.800870090809893,0.478,1.28684956321845,0.913,0.682,"6","ITM2B"
"1386",0.716,0.768402585934031,0.432,1.28486418852675,0.778,0.432,"13","CD2"
"1387",0.738,0.606401315201469,0.476,1.28215258525008,0.808,0.35,"14","LAMTOR5"
"1388",0.706,0.590247714890962,0.412,1.28153016680951,0.703,0.316,"7","SNRPD3"
"1389",0.779,0.791135801191471,0.558,1.27780676045374,0.87,0.274,"8","FCER1G"
"1390",0.754,0.576201002647277,0.508,1.27559919677972,0.802,0.244,"15","PTMS"
"1391",0.715,0.49383827694964,0.43,1.27481997418157,0.667,0.203,"8","LGALS9"
"1392",0.914,0.865556772416402,0.828,1.27267744660094,0.998,0.971,"3","RPS8"
"1393",0.79,0.780096435541433,0.58,1.2714562525033,0.925,0.66,"3","EEF1G"
"1394",0.71,0.483221194990014,0.42,1.27083486020486,0.627,0.169,"19","FCMR"
"1395",0.781,0.650823971817569,0.562,1.27061050716109,0.92,0.406,"15","ANAPC11"
"1396",0.737,0.67394094953625,0.474,1.26994392446021,0.8,0.414,"18","CALM3"
"1397",0.801,0.785543135960086,0.602,1.26848646051527,0.944,0.682,"2","GABARAP"
"1398",0.766,0.63575166677081,0.532,1.26707331932362,0.78,0.202,"19","CTSW"
"1399",0.701,0.320149263032896,0.402,1.26659716333659,0.557,0.121,"15","COMMD4"
"1400",0.805,0.808294678280801,0.61,1.26493138113144,0.98,0.743,"14","LAPTM5"
"1401",0.71,0.551334062301631,0.42,1.26316288919176,0.687,0.267,"18","IDH2"
"1402",0.814,0.785272987756847,0.628,1.26149986324919,0.968,0.669,"14","CORO1A"
"1403",0.734,0.708756384478473,0.468,1.25978041706133,0.869,0.46,"14","SYNGR2"
"1404",0.775,0.695578140008717,0.55,1.25941624246996,0.913,0.469,"15","ATP6V0B"
"1405",0.726,0.74655171765994,0.452,1.25865182925036,0.807,0.556,"13","PSMB9"
"1406",0.706,0.491084486242378,0.412,1.25488003876703,0.671,0.242,"14","DBNL"
"1407",0.769,0.810247090299002,0.538,1.2547401828739,0.954,0.556,"15","HLA-DPB1"
"1408",0.752,0.580343388757853,0.504,1.25335806354362,0.72,0.169,"15","SERPINA1"
"1409",0.773,0.802036682569194,0.546,1.25254560364918,0.951,0.534,"8","LGALS1"
"1410",0.755,0.511698767488784,0.51,1.25244977036998,0.82,0.26,"15","LAMTOR2"
"1411",0.708,0.583539029557113,0.416,1.25119817079523,0.71,0.319,"7","CBX3"
"1412",0.72,0.548545750822173,0.44,1.25043027214,0.671,0.201,"8","PLEK"
"1413",0.732,0.568269578652443,0.464,1.24721814608497,0.74,0.248,"19","CEMIP2"
"1414",0.718,0.673000608999368,0.436,1.24703208631205,0.775,0.458,"3","NOP53"
"1415",0.773,0.828229362883949,0.546,1.24600203522165,0.96,0.625,"15","HLA-DRB1"
"1416",0.768,0.580905237958684,0.536,1.24430043591795,0.891,0.333,"15","CLTA"
"1417",0.711,0.721985775442884,0.422,1.24395138461102,0.796,0.543,"4","SOD1"
"1418",0.747,0.767510598805622,0.494,1.24095012182596,0.872,0.447,"7","CD3D"
"1419",0.743,0.831373045522143,0.486,1.24069337503701,0.916,0.752,"10","SAT1"
"1420",0.802,0.828143974052845,0.604,1.23820318182248,0.974,0.741,"6","SAT1"
"1421",0.706,0.528529886042701,0.412,1.23542992899504,0.692,0.263,"18","BLOC1S1"
"1422",0.72,0.389097048499797,0.44,1.23491887674982,0.647,0.166,"15","AKR1B1"
"1423",0.739,0.650954050900058,0.478,1.23428452298453,0.848,0.414,"14","CNN2"
"1424",0.701,0.523351354581264,0.402,1.2272015937438,0.668,0.238,"8","SAMHD1"
"1425",0.725,0.744302641667715,0.45,1.22706039022214,0.825,0.6,"11","CD44"
"1426",0.747,0.390154163951167,0.494,1.22697242154439,0.67,0.129,"15","SMC4"
"1427",0.767,0.761672033206499,0.534,1.22628409941943,0.832,0.355,"6","SOD2"
"1428",0.72,0.388134971728541,0.44,1.22587678833049,0.643,0.158,"15","LY96"
"1429",0.779,0.727575582380221,0.558,1.22585409696921,0.894,0.399,"17","HSPB1"
"1430",0.726,0.379592510083092,0.452,1.22446011467313,0.664,0.17,"15","MTCH2"
"1431",0.776,0.752787263234912,0.552,1.22343916612658,0.94,0.635,"7","TPI1"
"1432",0.713,0.572329055296167,0.426,1.22333835954784,0.744,0.329,"18","SNRPD1"
"1433",0.728,0.624242915906102,0.456,1.22254650659077,0.815,0.38,"18","JPT1"
"1434",0.753,0.557146051338477,0.506,1.22228768811653,0.843,0.309,"15","TALDO1"
"1435",0.728,0.582681696769548,0.456,1.22077446863999,0.793,0.35,"14","GDI2"
"1436",0.701,0.464478230237646,0.402,1.2199774471773,0.646,0.225,"18","NUDT21"
"1437",0.704,0.514325536574737,0.408,1.21890225781105,0.631,0.196,"8","ICAM1"
"1438",0.845,0.811390324707896,0.69,1.21602355603353,0.996,0.476,"3","HLA-DRA"
"1439",0.838,0.822551287205759,0.676,1.21424945424174,0.996,0.913,"7","GAPDH"
"1440",0.711,0.775318681842319,0.422,1.21409487344312,0.844,0.687,"11","PPP1R15A"
"1441",0.706,0.615236621192572,0.412,1.21390878278227,0.697,0.268,"7","CD3G"
"1442",0.751,0.441114792419995,0.502,1.21354302532328,0.714,0.159,"15","CLEC7A"
"1443",0.783,0.685974045518983,0.566,1.21334225509307,0.95,0.39,"15","TYMP"
"1444",0.772,0.683706940342879,0.544,1.21133347796319,0.946,0.485,"15","ENO1"
"1445",0.744,0.538739471393789,0.488,1.21101817085343,0.836,0.308,"15","VPS29"
"1446",0.748,0.750161999571056,0.496,1.21048233333221,0.878,0.475,"1","CD3E"
"1447",0.743,0.746422710683967,0.486,1.20997155346646,0.872,0.613,"5","HCST"
"1448",0.737,0.43591344154705,0.474,1.20658575879681,0.741,0.214,"15","ATG3"
"1449",0.722,0.549115931256549,0.444,1.20655969248501,0.752,0.298,"14","TERF2IP"
"1450",0.706,0.642365241614941,0.412,1.20520608178969,0.845,0.454,"8","SNX3"
"1451",0.735,0.417619027735164,0.47,1.19857025340687,0.697,0.182,"15","PGD"
"1452",0.785,0.779362848669202,0.57,1.19770761943514,0.895,0.267,"16","CST3"
"1453",0.752,0.608516231132214,0.504,1.19580073956226,0.91,0.376,"15","JPT1"
"1454",0.767,0.702525793791003,0.534,1.19455506065527,0.928,0.52,"14","EZR"
"1455",0.738,0.480001709619428,0.476,1.19453453079207,0.765,0.236,"15","LAP3"
"1456",0.766,0.593309813291811,0.532,1.19357792738048,0.901,0.356,"15","DEK"
"1457",0.778,0.756415505225742,0.556,1.19340590681433,0.967,0.645,"8","COTL1"
"1458",0.713,0.34025620757164,0.426,1.19286247400826,0.612,0.146,"15","PTTG1IP"
"1459",0.729,0.459556507669708,0.458,1.19279103463106,0.729,0.225,"15","HNRNPAB"
"1460",0.788,0.681421020922935,0.576,1.1919991706223,0.955,0.518,"15","RAC1"
"1461",0.714,0.593246897034656,0.428,1.19142675085527,0.765,0.383,"7","SRP9"
"1462",0.764,0.766273290741059,0.528,1.19128593527091,0.827,0.447,"13","MT2A"
"1463",0.717,0.501822540569975,0.434,1.18927213550654,0.7,0.239,"19","LYN"
"1464",0.779,0.796203428632165,0.558,1.18688361773787,0.99,0.805,"8","VIM"
"1465",0.877,0.804651782687665,0.754,1.18487352375686,0.996,0.962,"3","RPS18"
"1466",0.825,0.782804538760816,0.65,1.18447572560842,0.987,0.586,"3","HLA-DRB1"
"1467",0.772,0.684259081409367,0.544,1.18274723886377,0.908,0.565,"18","RAN"
"1468",0.754,0.730849342583509,0.508,1.18263697642667,0.862,0.417,"16","HLA-DQA1"
"1469",0.774,0.77905092304817,0.548,1.18243032938383,0.983,0.755,"7","CRIP1"
"1470",0.746,0.510245770079356,0.492,1.18218209052619,0.797,0.263,"15","IDH2"
"1471",0.79,0.677992259539059,0.58,1.1813701896166,0.912,0.298,"15","GLUL"
"1472",0.834,0.797035882487135,0.668,1.17874157689708,0.995,0.944,"18","PFN1"
"1473",0.706,0.319756376878693,0.412,1.17817533957552,0.59,0.14,"15","ABHD12"
"1474",0.704,0.326252426909697,0.408,1.17769271326725,0.588,0.142,"15","C20orf27"
"1475",0.723,0.629337823928972,0.446,1.17576999595074,0.821,0.333,"15","HLA-DRB5"
"1476",0.703,0.440622509394002,0.406,1.17482413685933,0.64,0.203,"19","BIN2"
"1477",0.756,0.640476686522193,0.512,1.17434091253336,0.932,0.454,"15","ATP6V1F"
"1478",0.798,0.763757200139014,0.596,1.17427383842926,0.975,0.842,"3","RPL21"
"1479",0.715,0.45180509427938,0.43,1.17325563001725,0.696,0.221,"15","HMGA1"
"1480",0.713,0.522661696283911,0.426,1.17197363047735,0.758,0.304,"9","SPCS3"
"1481",0.716,0.377500438806208,0.432,1.17192618615588,0.647,0.17,"15","BOLA3"
"1482",0.734,0.739174669343081,0.468,1.1718471849168,0.908,0.704,"2","PNRC1"
"1483",0.801,0.687212488540386,0.602,1.16917410407957,0.813,0.168,"15","C15orf48"
"1484",0.723,0.42778395739484,0.446,1.16907945261714,0.679,0.185,"15","HLA-DMB"
"1485",0.754,0.502590299603357,0.508,1.16863032004589,0.847,0.289,"15","LSM5"
"1486",0.748,0.548938306868864,0.496,1.16825726469065,0.878,0.342,"15","BANF1"
"1487",0.725,0.634912928268336,0.45,1.16752450809233,0.813,0.474,"7","HNRNPA3"
"1488",0.742,0.693349370575701,0.484,1.1663676045869,0.855,0.379,"14","CD83"
"1489",0.734,0.556288236798979,0.468,1.16615415953405,0.773,0.273,"19","SYTL3"
"1490",0.754,0.777639166898308,0.508,1.16590276574475,0.962,0.751,"4","S100A4"
"1491",0.708,0.773234019942431,0.416,1.16553437098737,0.921,0.778,"12","S100A6"
"1492",0.735,0.553953886387284,0.47,1.16539923053615,0.846,0.351,"15","GDI2"
"1493",0.759,0.66422131729209,0.518,1.162427690203,0.937,0.537,"15","ATP5MC3"
"1494",0.759,0.689126353918313,0.518,1.15843433023322,0.88,0.384,"19","CD83"
"1495",0.714,0.373050026593442,0.428,1.1576046123252,0.651,0.181,"15","NENF"
"1496",0.747,0.667495247467672,0.494,1.15336918664583,0.903,0.546,"14","DBI"
"1497",0.729,0.612291246121116,0.458,1.1523172631043,0.731,0.284,"7","FABP5"
"1498",0.746,0.627565069461052,0.492,1.15206704602152,0.833,0.363,"19","CD55"
"1499",0.733,0.407341865487032,0.466,1.15204884816615,0.705,0.189,"15","IFNGR2"
"1500",0.747,0.611003137834286,0.494,1.15187447398113,0.877,0.358,"15","HLA-DMA"
"1501",0.708,0.51769364907178,0.416,1.15173738710305,0.655,0.221,"8","PPIF"
"1502",0.731,0.612439711713252,0.462,1.15008095738345,0.819,0.345,"8","ANXA2"
"1503",0.743,0.527623157396859,0.486,1.14989968538645,0.832,0.301,"15","PYCARD"
"1504",0.796,0.771250323209069,0.592,1.14941728019546,0.994,0.89,"2","SRGN"
"1505",0.736,0.680509063750214,0.472,1.14939286257278,0.863,0.606,"6","ATP6V0C"
"1506",0.724,0.539766426735583,0.448,1.14925921363125,0.779,0.337,"18","CBX3"
"1507",0.74,0.605277101310384,0.48,1.14881294036006,0.87,0.405,"8","RGS10"
"1508",0.73,0.625189801175992,0.46,1.14717856939091,0.839,0.495,"7","SNRPG"
"1509",0.709,0.590237845903776,0.418,1.146177359608,0.774,0.42,"7","HNRNPF"
"1510",0.725,0.390455971130685,0.45,1.14380261706288,0.679,0.176,"15","CARHSP1"
"1511",0.748,0.671553448565426,0.496,1.14351182197925,0.927,0.492,"8","GSTP1"
"1512",0.715,0.671045134272435,0.43,1.1426845111994,0.794,0.402,"4","CD2"
"1513",0.709,0.689846777491853,0.418,1.14253228044518,0.763,0.397,"1","CST7"
"1514",0.772,0.674060263180073,0.544,1.13635572037393,0.953,0.586,"15","NME2"
"1515",0.717,0.731697876972762,0.434,1.13298524043234,0.733,0.303,"15","CCL3"
"1516",0.708,0.37710580452385,0.416,1.13256299448736,0.622,0.162,"15","CD81"
"1517",0.732,0.423736853331695,0.464,1.13199405220624,0.744,0.22,"15","GNG10"
"1518",0.713,0.531609620632364,0.426,1.13139128833808,0.719,0.255,"9","PIM2"
"1519",0.707,0.648451722288403,0.414,1.13117085342524,0.739,0.348,"7","IFI6"
"1520",0.711,0.720549813219185,0.422,1.13100677306622,0.854,0.624,"6","NEAT1"
"1521",0.736,0.404585971658821,0.472,1.13075314994068,0.746,0.216,"15","SLC25A39"
"1522",0.825,0.710140882298186,0.65,1.13073433805207,0.992,0.723,"15","HMGB1"
"1523",0.709,0.571598271532174,0.418,1.13066691251892,0.786,0.421,"16","ERP29"
"1524",0.711,0.597426861387138,0.422,1.12902803268799,0.785,0.426,"7","SEPT7"
"1525",0.706,0.639173039560291,0.412,1.12893180463835,0.786,0.397,"16","CDKN1A"
"1526",0.701,0.578724734912101,0.402,1.12744540749035,0.757,0.412,"7","NAP1L1"
"1527",0.805,0.697953585761215,0.61,1.12732475574289,0.969,0.719,"14","ARPC3"
"1528",0.803,0.695011312813035,0.606,1.12688860540677,0.983,0.647,"15","TPI1"
"1529",0.737,0.617981727510995,0.474,1.12438553313009,0.831,0.365,"17","LGALS3"
"1530",0.708,0.304926599404051,0.416,1.12425157704943,0.601,0.145,"15","MLEC"
"1531",0.734,0.657906683018997,0.468,1.12408723475549,0.886,0.496,"8","LITAF"
"1532",0.83,0.735235526564396,0.66,1.12153233497822,0.981,0.863,"3","RPL10A"
"1533",0.851,0.751227716403297,0.702,1.12015966864522,0.992,0.928,"3","RPS6"
"1534",0.715,0.650826312048001,0.43,1.11934671925423,0.815,0.414,"8","GADD45B"
"1535",0.705,0.484675874886793,0.41,1.1157705651181,0.718,0.289,"18","PA2G4"
"1536",0.715,0.497314697721614,0.43,1.11435850562029,0.757,0.289,"8","H2AFY"
"1537",0.72,0.408652546350806,0.44,1.11423454588109,0.716,0.227,"15","CYC1"
"1538",0.78,0.678091362914554,0.56,1.11369840484504,0.874,0.365,"3","HLA-DQA1"
"1539",0.719,0.61134559242431,0.438,1.11234515019709,0.839,0.472,"16","VAMP8"
"1540",0.827,0.729238153481558,0.654,1.11173847934597,0.986,0.856,"14","H3F3A"
"1541",0.726,0.540602760665558,0.452,1.11140414137178,0.825,0.374,"14","GRB2"
"1542",0.729,0.623494440822904,0.458,1.10853098825219,0.875,0.465,"14","REL"
"1543",0.722,0.333674599605143,0.444,1.10648624818056,0.659,0.167,"15","MRPS16"
"1544",0.735,0.589505661654775,0.47,1.10504564188226,0.868,0.465,"14","SNX3"
"1545",0.772,0.682855516093972,0.544,1.10437252738486,0.938,0.714,"7","HNRNPA2B1"
"1546",0.726,0.620856731368308,0.452,1.10299492605827,0.849,0.5,"6","RAC1"
"1547",0.831,0.729308179090113,0.662,1.10136711797204,0.988,0.886,"3","RPL5"
"1548",0.715,0.596922187659293,0.43,1.10127509082542,0.855,0.48,"14","CD53"
"1549",0.756,0.695107488009056,0.512,1.10120905084097,0.943,0.722,"3","LAPTM5"
"1550",0.703,0.471275450796843,0.406,1.10043662347043,0.7,0.277,"19","DDX39A"
"1551",0.702,0.474379223571856,0.404,1.09964582720604,0.513,0.09,"17","VCAN"
"1552",0.708,0.297419464404449,0.416,1.0984393256939,0.582,0.123,"15","DNAJC9"
"1553",0.726,0.575554988631042,0.452,1.09704255535118,0.81,0.447,"18","SNRPB"
"1554",0.831,0.731654445996369,0.662,1.09567945861882,0.987,0.908,"3","RPL3"
"1555",0.754,0.61995322237389,0.508,1.09562654409738,0.915,0.426,"15","CD63"
"1556",0.733,0.37528995057294,0.466,1.09541128732246,0.717,0.191,"15","HPRT1"
"1557",0.704,0.697769780871482,0.408,1.09500001551438,0.828,0.534,"3","CD69"
"1558",0.73,0.534877973812902,0.46,1.09352276582219,0.843,0.374,"17","EID1"
"1559",0.879,0.742694679805405,0.758,1.0932816234723,0.997,0.977,"3","RPL18A"
"1560",0.826,0.717849815950329,0.652,1.09319428867801,0.969,0.878,"18","PPIA"
"1561",0.848,0.724481160794076,0.696,1.08923233896073,0.993,0.932,"14","SERF2"
"1562",0.742,0.569557969410584,0.484,1.0886739039768,0.813,0.305,"19","KLF2"
"1563",0.743,0.465316920536187,0.486,1.08787298412435,0.829,0.287,"15","MRPL51"
"1564",0.763,0.654022937362986,0.526,1.08732168071442,0.936,0.651,"7","COX8A"
"1565",0.724,0.540192523086981,0.448,1.08593908528633,0.676,0.185,"8","CD68"
"1566",0.813,0.692430507262993,0.626,1.08423282861264,0.962,0.512,"3","HLA-DPB1"
"1567",0.707,0.311826965292499,0.414,1.0840036437936,0.617,0.157,"15","ECHS1"
"1568",0.701,0.288231434981585,0.402,1.08076769228884,0.585,0.143,"15","AKR7A2"
"1569",0.745,0.672172554533664,0.49,1.08022495965389,0.912,0.497,"4","CD3E"
"1570",0.704,0.293307577206347,0.408,1.07996309919815,0.596,0.147,"15","GUSB"
"1571",0.714,0.596177948811282,0.428,1.07807783811743,0.698,0.273,"3","LTB"
"1572",0.734,0.49002211435735,0.468,1.07655967499695,0.837,0.326,"15","SIVA1"
"1573",0.719,0.393422822557408,0.438,1.07486362816623,0.716,0.215,"15","SMS"
"1574",0.705,0.315176282785382,0.41,1.07480646089829,0.617,0.161,"15","CNDP2"
"1575",0.715,0.328199003709564,0.43,1.07480184584755,0.624,0.148,"15","CD4"
"1576",0.761,0.656861220280473,0.522,1.073848705798,0.96,0.549,"19","NR4A2"
"1577",0.728,0.534290796723676,0.456,1.0737652603481,0.83,0.348,"8","AP2S1"
"1578",0.787,0.659288814821001,0.574,1.06853885940579,0.969,0.728,"14","CCNI"
"1579",0.733,0.552103370260068,0.466,1.06837432047267,0.882,0.431,"15","MINOS1"
"1580",0.719,0.508917273950196,0.438,1.06781971744237,0.816,0.357,"9","SPCS2"
"1581",0.775,0.653272359935411,0.55,1.06540165100884,0.947,0.449,"19","CST7"
"1582",0.722,0.361943517535763,0.444,1.06434467440423,0.692,0.193,"15","ATP6AP1"
"1583",0.739,0.652483064518244,0.478,1.06427553473454,0.906,0.567,"7","LY6E"
"1584",0.746,0.599789706547518,0.492,1.06274118971793,0.926,0.505,"8","RAC1"
"1585",0.739,0.518945864999653,0.478,1.06185025503654,0.865,0.374,"15","P4HB"
"1586",0.715,0.64694024787574,0.43,1.06156639438264,0.837,0.596,"1","HCST"
"1587",0.704,0.544887591524007,0.408,1.06135836238603,0.78,0.42,"7","RBX1"
"1588",0.892,0.723341014112301,0.784,1.06038876019154,0.999,0.985,"3","RPL32"
"1589",0.704,0.289601213515837,0.408,1.05967771419517,0.598,0.148,"15","SLC25A11"
"1590",0.723,0.428967051264198,0.446,1.05896488498433,0.756,0.252,"15","ATP6AP2"
"1591",0.74,0.606138843541525,0.48,1.05820164670015,0.724,0.206,"8","PLAUR"
"1592",0.729,0.428381317602591,0.458,1.05718725786854,0.712,0.195,"15","C1orf162"
"1593",0.71,0.327863666410219,0.42,1.05666149765584,0.645,0.176,"15","TXNDC12"
"1594",0.774,0.707848614341585,0.548,1.05506373624333,0.996,0.812,"17","VIM"
"1595",0.715,0.38746297055772,0.43,1.05496749868613,0.687,0.202,"15","SNX10"
"1596",0.704,0.551384814380982,0.408,1.05473390924896,0.746,0.309,"8","CAPG"
"1597",0.754,0.579066241819554,0.508,1.05238974213318,0.946,0.496,"15","COX5A"
"1598",0.715,0.571707244882575,0.43,1.04794867567455,0.834,0.483,"7","COX5A"
"1599",0.733,0.488594276380362,0.466,1.04284410720466,0.856,0.35,"15","VDAC1"
"1600",0.762,0.674537541403188,0.524,1.04171025590578,0.969,0.627,"8","S100A11"
"1601",0.702,0.262264794982149,0.404,1.04065479207294,0.577,0.133,"15","TPRKB"
"1602",0.759,0.643680280980407,0.518,1.03837044362775,0.935,0.696,"6","GABARAP"
"1603",0.706,0.472574598953527,0.412,1.03802132701928,0.762,0.344,"14","PHB2"
"1604",0.761,0.692740300214024,0.522,1.03638008265092,0.97,0.792,"2","VIM"
"1605",0.755,0.64326987277072,0.51,1.03579329174542,0.928,0.718,"3","EEF2"
"1606",0.718,0.565384428142891,0.436,1.03556908974452,0.851,0.492,"16","PARK7"
"1607",0.763,0.682972680290243,0.526,1.03536054738681,0.987,0.746,"19","ZFP36L2"
"1608",0.735,0.604869018978196,0.47,1.03248638339749,0.904,0.593,"7","HMGN1"
"1609",0.74,0.543227303277395,0.48,1.03127833746966,0.923,0.419,"15","RGS10"
"1610",0.711,0.299354353030385,0.422,1.03079671028123,0.631,0.159,"15","VPS35"
"1611",0.717,0.391537167316892,0.434,1.02861723569515,0.742,0.248,"15","UQCRC1"
"1612",0.702,0.326615730246258,0.404,1.02847376013064,0.622,0.173,"15","BID"
"1613",0.757,0.68692793938202,0.514,1.02745710015068,0.978,0.881,"3","BTG1"
"1614",0.753,0.632293382983896,0.506,1.02707163510845,0.933,0.659,"7","CORO1A"
"1615",0.738,0.54351503360519,0.476,1.02606404083737,0.923,0.439,"15","ARPC5"
"1616",0.76,0.602643944198823,0.52,1.02561817537057,0.948,0.575,"8","NME2"
"1617",0.707,0.310618491308172,0.414,1.02325351700664,0.636,0.172,"15","AK2"
"1618",0.706,0.675070372378857,0.412,1.02158591392118,0.946,0.769,"6","S100A6"
"1619",0.844,0.687426880811537,0.688,1.02154953543668,0.995,0.95,"3","RPS3A"
"1620",0.706,0.283103979870742,0.412,1.02154692835985,0.602,0.147,"15","HDAC2"
"1621",0.719,0.572514483729814,0.438,1.01797125012262,0.848,0.487,"7","PSME2"
