"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CTLA41",3.13483019831779e-77,0.78344574661673,0.55,0.413,1.05135935191182e-72,"4","CTLA4"
"CSRNP12",9.44590116451659e-76,0.698634113940132,0.525,0.388,3.16796633255557e-71,"4","CSRNP1"
"PBX4",2.37579387497119e-74,1.14075097022223,0.282,0.165,7.96793749787838e-70,"4","PBX4"
"SPOCK21",9.67012496335128e-73,0.584904585114441,0.555,0.409,3.24316651020875e-68,"4","SPOCK2"
"ZFAS12",7.02719175882206e-72,0.655085021508923,0.578,0.458,2.35677957207374e-67,"4","ZFAS1"
"PPP1R2",1.85414654708563e-70,0.809327698744611,0.503,0.384,6.21843668961579e-66,"4","PPP1R2"
"FTL1",3.22536823582213e-69,0.381011883363277,0.923,0.886,1.08172399893003e-64,"4","FTL"
"DDX51",7.19628879903922e-69,0.422424584424893,0.811,0.737,2.41349133742177e-64,"4","DDX5"
"PBXIP11",3.05059678888301e-68,0.784570770185941,0.349,0.22,1.02310915105558e-63,"4","PBXIP1"
"CCNH2",2.15469369474998e-67,0.909153851234867,0.378,0.256,7.22641171345248e-63,"4","CCNH"
"TNFRSF251",2.34634897980133e-67,1.0419718430484,0.284,0.17,7.86918520845769e-63,"4","TNFRSF25"
"RGS2",1.36391469252795e-66,0.933255682548337,0.443,0.322,4.57429709580025e-62,"4","RGS2"
"NDFIP1",2.18925674314126e-65,0.798902933543173,0.426,0.307,7.34232926514717e-61,"4","NDFIP1"
"IER21",5.27613198943008e-64,0.699418683705065,0.54,0.43,1.76950914661506e-59,"4","IER2"
"DNPH1",1.1418553146221e-62,0.680074642063424,0.49,0.372,3.82955435417958e-58,"4","DNPH1"
"SBDS1",1.1913880548835e-61,0.951079368665657,0.33,0.217,3.99567725846828e-57,"4","SBDS"
"SMAP21",2.43863168676472e-61,0.959590482932585,0.305,0.196,8.17868295107153e-57,"4","SMAP2"
"SNX91",1.27558854612985e-56,0.880844354165565,0.35,0.241,4.27806886601028e-52,"4","SNX9"
"PTGES3",5.23469967948826e-56,0.498573517731591,0.641,0.55,1.75561357850677e-51,"4","PTGES3"
"NME3",2.22739652146639e-55,0.797252052579116,0.318,0.208,7.47024245369397e-51,"4","NME3"
"PRDX1",4.84537877458041e-55,0.711093403727616,0.497,0.398,1.62504313341878e-50,"4","PRDX1"
"TCP11",1.0060503833599e-53,0.9620640952313,0.325,0.225,3.37409177571242e-49,"4","TCP1"
"SERTAD11",1.93786245094361e-53,0.758988632355198,0.379,0.266,6.49920308797467e-49,"4","SERTAD1"
"SRSF31",2.32301396193965e-53,0.582887557228151,0.593,0.496,7.79092422555319e-49,"4","SRSF3"
"WSB1",7.98891571666784e-51,0.759053077717834,0.412,0.31,2.67932255305606e-46,"4","WSB1"
"CITED22",2.2832426672938e-50,0.871267230218638,0.378,0.275,7.65753925756996e-46,"4","CITED2"
"SELENOK",2.87972935018916e-50,0.603342945285256,0.554,0.463,9.65803629466442e-46,"4","SELENOK"
"TRA2B",4.00975982588184e-47,0.644207217597997,0.465,0.372,1.34479325040425e-42,"4","TRA2B"
"ATP6V0C",1.29796676836187e-45,0.533171564093229,0.57,0.491,4.35312094773205e-41,"4","ATP6V0C"
"EIF4A3",3.22602678096975e-45,1.00990412201822,0.284,0.194,1.08194486180164e-40,"4","EIF4A3"
"CFLAR",5.54565740415548e-45,0.592961661406929,0.489,0.396,1.85990258020567e-40,"4","CFLAR"
"UQCRB1",3.13155054843327e-44,0.383510418749125,0.688,0.613,1.05025942293355e-39,"4","UQCRB"
"EEF1G1",8.79562166300526e-43,0.375658920451841,0.655,0.561,2.94987559333871e-38,"4","EEF1G"
"EEF21",4.41649687333175e-42,0.337475287668851,0.71,0.628,1.481204721378e-37,"4","EEF2"
"CD271",8.96074431621538e-41,0.454676965055021,0.481,0.37,3.00525442877232e-36,"4","CD27"
"CTSC",2.02741238532879e-39,0.533242606307544,0.574,0.494,6.79953565791569e-35,"4","CTSC"
"TAGLN2",2.5362088067589e-39,0.380834233836593,0.63,0.533,8.50593709610799e-35,"4","TAGLN2"
"AKIRIN2",3.71347175722652e-39,0.671292036819084,0.404,0.316,1.24542415793863e-34,"4","AKIRIN2"
"C12orf571",6.42042590844072e-39,0.376680910179225,0.674,0.6,2.15328244117285e-34,"4","C12orf57"
"SLC25A3",3.41205170223339e-38,0.469371664468322,0.579,0.497,1.14433389989503e-33,"4","SLC25A3"
"ZFP362",9.0077985791886e-38,0.34696865340858,0.812,0.771,3.02103548748827e-33,"4","ZFP36"
"FKBP51",3.11684767181746e-37,0.735855412341353,0.285,0.199,1.04532837217414e-32,"4","FKBP5"
"RPS27L",3.79836280911648e-36,0.519186609365299,0.529,0.455,1.27389491892148e-31,"4","RPS27L"
"ARF61",7.02199754151185e-36,0.59617149531722,0.477,0.404,2.35503753547224e-31,"4","ARF6"
"RORA1",8.70440668351486e-36,0.620943844000085,0.359,0.27,2.91928391351722e-31,"4","RORA"
"BCAS21",1.33526788661649e-35,0.865611947447462,0.295,0.216,4.47822143813438e-31,"4","BCAS2"
"ARL4A",5.64825146992831e-35,0.908533310616173,0.273,0.192,1.89431057798456e-30,"4","ARL4A"
"CYTIP",1.17575412332776e-34,0.423812235865158,0.604,0.539,3.94324417881666e-30,"4","CYTIP"
"PHTF2",6.64747014587102e-34,0.808325378000633,0.266,0.189,2.22942853752222e-29,"4","PHTF2"
"CD58",8.99607161111647e-34,0.708966312226612,0.321,0.24,3.01710249693624e-29,"4","CD58"
"MRFAP1",1.04099535271001e-33,0.742904021949837,0.297,0.218,3.49129021391885e-29,"4","MRFAP1"
"ARF41",6.81649233592954e-33,0.743292626939078,0.331,0.255,2.28611519962405e-28,"4","ARF4"
"ZFP36L22",1.46846057257419e-32,0.368028230874705,0.758,0.705,4.92492306829933e-28,"4","ZFP36L2"
"CREM1",3.06060692187211e-32,0.401814055479969,0.583,0.505,1.02646634945747e-27,"4","CREM"
"IRF11",4.27212987504258e-32,0.578593602519367,0.502,0.431,1.43278691749178e-27,"4","IRF1"
"CMTM7",4.49306716023557e-31,0.795441780372271,0.252,0.179,1.50688486419981e-26,"4","CMTM7"
"DYNLL1",2.60842663597862e-30,0.500212743191094,0.548,0.486,8.74814125174508e-26,"4","DYNLL1"
"ITM2B",1.48877060524e-29,0.300823570117196,0.716,0.667,4.99303885585391e-25,"4","ITM2B"
"RHOB",1.72618123628669e-29,0.838158984971893,0.304,0.229,5.78926663025831e-25,"4","RHOB"
"LAPTM4A",5.36447158129589e-29,0.672358507143162,0.286,0.212,1.79913647893501e-24,"4","LAPTM4A"
"JUND2",3.72654491047995e-28,0.369763827618917,0.517,0.433,1.24980863207677e-23,"4","JUND"
"FAM129A1",3.75168542082699e-27,0.766367145212916,0.279,0.212,1.25824025643696e-22,"4","FAM129A"
"CKS2",7.53003473266573e-26,0.775669497982438,0.308,0.239,2.52542304864143e-21,"4","CKS2"
"RPL22L1",2.20585366176796e-25,0.399887747672981,0.494,0.429,7.3979920108374e-21,"4","RPL22L1"
"ATOX1",2.28135279879302e-25,0.654479228442317,0.268,0.201,7.65120101659204e-21,"4","ATOX1"
"ST13",2.66749222876082e-25,0.585746628218745,0.364,0.301,8.94623543681803e-21,"4","ST13"
"SNX3",1.60114266920961e-24,0.476266374550605,0.415,0.352,5.36991228399519e-20,"4","SNX3"
"HNRNPA0",1.18594217106071e-23,0.424371538530165,0.512,0.455,3.97741285330341e-19,"4","HNRNPA0"
"RHOH",2.01339031707289e-23,0.487989473583725,0.483,0.434,6.75250844539905e-19,"4","RHOH"
"ARL6IP5",4.81274972727039e-23,0.339480506729732,0.552,0.494,1.61410000353194e-18,"4","ARL6IP5"
"SAP181",9.02389550743776e-23,0.448112086896201,0.576,0.533,3.02643407528448e-18,"4","SAP18"
"DUSP41",9.21985025898543e-23,0.375310679841887,0.62,0.565,3.09215337985853e-18,"4","DUSP4"
"REL",2.38209652925401e-22,0.507969852676915,0.381,0.318,7.98907533981211e-18,"4","REL"
"ISCU",2.44182275259364e-22,0.487983300230296,0.399,0.338,8.18938514764855e-18,"4","ISCU"
"PRNP",3.49722568917307e-21,0.637371147744666,0.265,0.204,1.17289955163486e-16,"4","PRNP"
"NFKBIZ",4.44497719194766e-21,0.495160903881763,0.388,0.327,1.49075645063541e-16,"4","NFKBIZ"
"SNHG12",1.28597330253542e-20,0.565343568608049,0.274,0.212,4.31289726204328e-16,"4","SNHG12"
"ATP6V1G1",2.11801006464518e-20,0.30579298343167,0.562,0.511,7.10338215480701e-16,"4","ATP6V1G1"
"TUBA1C",5.5077308895774e-20,0.580161825490583,0.251,0.191,1.84718278574647e-15,"4","TUBA1C"
"SH3BGRL",8.20294806609484e-20,0.448270000206296,0.39,0.334,2.75110472240689e-15,"4","SH3BGRL"
"AC016831.7",2.10014988343615e-19,0.494689287376431,0.385,0.325,7.04348267906815e-15,"4","AC016831.7"
"RNF187",3.80800912219917e-19,0.634902501302354,0.264,0.21,1.27713009940316e-14,"4","RNF187"
"PRDX2",1.15876774434878e-18,0.468614124761999,0.35,0.293,3.88627526099695e-14,"4","PRDX2"
"TENT5C1",1.35065263326315e-18,0.515886474826515,0.301,0.24,4.52981880143797e-14,"4","TENT5C"
"NAMPT",1.56947933787719e-18,0.512561936237423,0.36,0.303,5.26371980337252e-14,"4","NAMPT"
"MIR4435-2HG",3.21917148317928e-18,0.401340753237308,0.447,0.394,1.07964573202867e-13,"4","MIR4435-2HG"
"UBE2D2",3.24408023429029e-18,0.282890336631236,0.559,0.505,1.08799962897628e-13,"4","UBE2D2"
"GRSF1",3.71294968426113e-18,0.64710621951752,0.256,0.202,1.2452490651075e-13,"4","GRSF1"
"RBM4",1.14607910625047e-17,0.593916249994037,0.268,0.215,3.84372010654283e-13,"4","RBM4"
"ANAPC16",1.38834177314348e-17,0.307206023187971,0.551,0.507,4.65622063876862e-13,"4","ANAPC16"
"SERP11",1.45684911937279e-17,0.38895403828344,0.506,0.463,4.88598057655245e-13,"4","SERP1"
"MAT2B",2.65546652422261e-17,0.45673195685414,0.343,0.29,8.90590362893778e-13,"4","MAT2B"
"RBM8A",3.55795765868978e-17,0.305765425164739,0.578,0.544,1.19326783957138e-12,"4","RBM8A"
"CLPP",4.25940560129597e-17,0.58162105712338,0.275,0.224,1.42851945056264e-12,"4","CLPP"
"NOP581",4.3418677240229e-17,0.485044003053062,0.378,0.331,1.4561755972828e-12,"4","NOP58"
"AMD11",7.25421601379449e-17,0.569100279824528,0.303,0.251,2.4329189667064e-12,"4","AMD1"
"TOB1",9.5291008497576e-17,0.508960450442358,0.289,0.234,3.1958698429917e-12,"4","TOB1"
"TAF71",1.69499672103004e-16,0.519448430368911,0.308,0.258,5.68468000299054e-12,"4","TAF7"
"YWHAB",9.3140084650885e-16,0.258370535655378,0.642,0.6,3.12373215902138e-11,"4","YWHAB"
"AUP11",1.4998094704496e-15,0.413216590088688,0.353,0.302,5.03006100199386e-11,"4","AUP1"
"RBM391",2.15534259439445e-15,0.302324609010376,0.541,0.5,7.2285879930801e-11,"4","RBM39"
"STAT31",2.8487603654674e-15,0.396219422378057,0.44,0.395,9.55417251370458e-11,"4","STAT3"
"HNRNPLL1",4.8325636689235e-15,0.456658111472126,0.332,0.283,1.62074520328356e-10,"4","HNRNPLL"
"WTAP",3.73080737193151e-14,0.55052167847117,0.301,0.258,1.25123817639839e-09,"4","WTAP"
"CHIC2",4.78411778078267e-14,0.497400827391946,0.275,0.227,1.60449742131889e-09,"4","CHIC2"
"DUSP21",7.29699483373123e-14,0.295185126807238,0.589,0.546,2.44726612733678e-09,"4","DUSP2"
"TNFAIP82",1.66571419773324e-13,0.614542437180856,0.275,0.233,5.58647227635776e-09,"4","TNFAIP8"
"TUBA1A1",6.16795717736044e-13,0.430714863576113,0.39,0.349,2.06860947814315e-08,"4","TUBA1A"
"SCAND11",3.61992889440015e-12,0.323095315157024,0.499,0.471,1.21405175260392e-07,"4","SCAND1"
"ZC3HAV12",3.6487107568504e-12,0.440921425622137,0.345,0.306,1.22370461363249e-07,"4","ZC3HAV1"
"HNRNPH3",8.41148491082957e-12,0.430373341012206,0.319,0.279,2.82104380939402e-07,"4","HNRNPH3"
"LGALS3",1.1198299845023e-11,0.340233435556319,0.375,0.333,3.75568580202383e-07,"4","LGALS3"
"NDUFV2",1.52282524993635e-11,0.36285624037699,0.427,0.391,5.10725132323652e-07,"4","NDUFV2"
"ZNF3312",2.51399246827205e-11,0.337968826032327,0.325,0.276,8.43142794009079e-07,"4","ZNF331"
"OXNAD1",3.6463122362361e-11,0.467688441365654,0.259,0.218,1.22290019778886e-06,"4","OXNAD1"
"PAIP2",4.0174371127022e-11,0.385232712921445,0.407,0.379,1.34736805885806e-06,"4","PAIP2"
"TRIR",4.43258315450095e-11,0.254957015540935,0.536,0.509,1.48659973835653e-06,"4","TRIR"
"CAPZA2",5.65513267417707e-11,0.464235518500908,0.297,0.26,1.89661839626551e-06,"4","CAPZA2"
"MZT2A",1.00178162688477e-10,0.404056581098117,0.373,0.34,3.35977522024616e-06,"4","MZT2A"
"RAB2A",1.46533125585462e-10,0.478725956211251,0.276,0.241,4.91442796588524e-06,"4","RAB2A"
"PTP4A1",2.51828631064427e-10,0.48227782297312,0.256,0.218,8.44582862863876e-06,"4","PTP4A1"
"TSPAN141",5.17227464665872e-10,0.429861541564028,0.267,0.231,1.7346774709964e-05,"4","TSPAN14"
"CUTA",6.99820915549144e-10,0.289316955505458,0.441,0.414,2.34705938656872e-05,"4","CUTA"
"MTHFD2",9.2274915138225e-10,0.419867739784128,0.347,0.316,3.09471610390579e-05,"4","MTHFD2"
"ELF11",1.13132741916405e-09,0.333228818655276,0.528,0.515,3.79424589839239e-05,"4","ELF1"
"TMBIM4",1.51812154897298e-09,0.430249756033311,0.269,0.235,5.09147605094557e-05,"4","TMBIM4"
"MRPL331",1.70546582734032e-09,0.365221502741157,0.327,0.293,5.71979129173398e-05,"4","MRPL33"
"SEC11C",2.44610855210497e-09,0.406183231247672,0.271,0.236,8.20375886204965e-05,"4","SEC11C"
"NOP531",3.00013704224322e-09,0.274018914732346,0.41,0.374,0.000100618596122753,"4","NOP53"
"MORF4L1",5.0119674634982e-09,0.256020523980319,0.501,0.484,0.000168091364790803,"4","MORF4L1"
"FGFR1OP21",5.54038214407054e-09,0.374660734384481,0.313,0.282,0.000185813336347838,"4","FGFR1OP2"
"TNFRSF141",9.51230282951943e-09,0.351922227633684,0.27,0.234,0.000319023612296423,"4","TNFRSF14"
"RSRC2",9.58647180539559e-09,0.393225286540657,0.334,0.307,0.000321511091409357,"4","RSRC2"
"CDKN1B",9.60923888087038e-09,0.429211664313751,0.272,0.238,0.000322274653586631,"4","CDKN1B"
"NUDC",9.67760171145407e-09,0.484589620979024,0.251,0.221,0.000324567406198747,"4","NUDC"
"TNIP1",1.06834783858371e-08,0.451645550612215,0.25,0.219,0.000358302498104203,"4","TNIP1"
"OCIAD2",1.47770758428628e-08,0.264738631915997,0.426,0.4,0.000495593569617931,"4","OCIAD2"
"BAX",1.68769770965256e-08,0.400394220269369,0.421,0.402,0.000566020057863276,"4","BAX"
"TANK1",2.10098309865537e-08,0.386654386925421,0.315,0.284,0.000704627711627039,"4","TANK"
"BRD21",3.12973311550722e-08,0.302107850824099,0.443,0.421,0.00104964989227881,"4","BRD2"
"EIF1B",1.50900615394909e-07,0.330220120640416,0.321,0.293,0.00506090483911446,"4","EIF1B"
"ITK2",2.72594792890528e-07,0.380334246186741,0.305,0.277,0.00914228416396253,"4","ITK"
"COX17",3.09654057843855e-07,0.288080564446983,0.4,0.378,0.0103851777919672,"4","COX17"
"ELOVL5",8.9114325128386e-07,0.331421003745017,0.315,0.291,0.0298871623615581,"4","ELOVL5"
"TNFRSF41",0,3.12246309548354,0.772,0.185,0,"5","TNFRSF4"
"FOXP31",0,2.7656342296468,0.718,0.141,0,"5","FOXP3"
"TNFRSF181",0,2.27763346869207,0.788,0.301,0,"5","TNFRSF18"
"LTB2",0,2.29025184983987,0.715,0.266,0,"5","LTB"
"BATF1",0,1.76377845598356,0.876,0.475,0,"5","BATF"
"IL2RA1",0,2.801915309415,0.498,0.107,0,"5","IL2RA"
"ICOS1",0,1.49396632117907,0.636,0.317,0,"5","ICOS"
"GLRX1",0,1.97946443636703,0.55,0.242,0,"5","GLRX"
"CORO1B1",0,1.51154046428125,0.598,0.298,0,"5","CORO1B"
"LINC019431",0,1.82620495787557,0.48,0.183,0,"5","LINC01943"
"SAT11",0,1.18692187228527,0.862,0.61,0,"5","SAT1"
"IL1R2",0,2.92702277509328,0.293,0.054,0,"5","IL1R2"
"CCR8",0,3.00373847847975,0.271,0.044,0,"5","CCR8"
"S100A41",0,1.29187260249475,0.977,0.817,0,"5","S100A4"
"IL321",0,1.28471600096345,0.979,0.844,0,"5","IL32"
"B2M",0,0.477484023336205,1,0.999,0,"5","B2M"
"SPOCK22",1.00870796684847e-307,1.22614332815785,0.689,0.396,3.3830047792164e-303,"5","SPOCK2"
"PIM22",1.80362185919222e-284,1.46251581983713,0.518,0.24,6.04898699135888e-280,"5","PIM2"
"CD4",3.60452306294185e-275,1.87800154981048,0.316,0.102,1.20888494484944e-270,"5","CD4"
"EEF1A12",1.55002747707659e-273,0.490380586517998,0.993,0.989,5.19848215261947e-269,"5","EEF1A1"
"TNFRSF1B",4.11168119637136e-267,1.39124223697542,0.617,0.358,1.37897563963903e-262,"5","TNFRSF1B"
"MAGEH11",5.53352564137673e-264,2.173872561068,0.305,0.1,1.85583382960493e-259,"5","MAGEH1"
"AC017002.3",9.68610857435713e-263,2.29372645294564,0.254,0.072,3.2485270936679e-258,"5","AC017002.3"
"LAIR22",9.14854550726483e-260,1.42253351296256,0.487,0.218,3.06823919222648e-255,"5","LAIR2"
"DNPH11",4.29522811541218e-257,1.27146797979272,0.62,0.359,1.44053360534694e-252,"5","DNPH1"
"GADD45A1",2.60260748840594e-249,1.96418477647438,0.313,0.108,8.72862499461586e-245,"5","GADD45A"
"PBXIP12",7.4756031057643e-228,1.39837128984472,0.455,0.21,2.50716776961123e-223,"5","PBXIP1"
"HLA-A",1.2838621995053e-226,0.550477993154001,0.989,0.971,4.30581704470089e-222,"5","HLA-A"
"CTLA42",1.64157203447019e-224,1.09328021549638,0.662,0.402,5.50550428920613e-220,"5","CTLA4"
"BIRC32",6.38161678334043e-218,1.24462193362853,0.53,0.28,2.14026663679671e-213,"5","BIRC3"
"CARD161",7.13716782088034e-207,1.13673314167876,0.615,0.382,2.39366334376685e-202,"5","CARD16"
"CD28",4.12736723835003e-197,1.58590438570767,0.32,0.126,1.38423642439783e-192,"5","CD28"
"ARID5B2",2.18260088057824e-195,1.19128144926905,0.55,0.31,7.32000683328331e-191,"5","ARID5B"
"SYNGR21",3.24793674159285e-193,1.35989164103249,0.596,0.385,1.08929302439541e-188,"5","SYNGR2"
"HTATIP21",2.15603240745542e-186,1.57607490495542,0.328,0.137,7.23090148812398e-182,"5","HTATIP2"
"TAGLN21",1.48356903958496e-185,0.925886744245171,0.717,0.525,4.97559384496004e-181,"5","TAGLN2"
"CTSC1",1.16704249753877e-180,1.08831396526404,0.677,0.484,3.91402712824551e-176,"5","CTSC"
"FTH11",3.71752841634911e-178,0.516661118661359,0.979,0.954,1.24678468027516e-173,"5","FTH1"
"UCP21",2.23388270631771e-173,1.09609408735283,0.616,0.411,7.49199582044832e-169,"5","UCP2"
"CD272",1.6572986266996e-171,1.00447587345186,0.589,0.359,5.55824813422512e-167,"5","CD27"
"RHOG",1.78489434973471e-166,1.10762192678576,0.56,0.355,5.98617867014027e-162,"5","RHOG"
"MIR4435-2HG1",5.95969807797548e-164,1.15207930598127,0.581,0.38,1.99876354139142e-159,"5","MIR4435-2HG"
"LMNA3",5.65120850813438e-153,1.11582874806835,0.438,0.228,1.89530230945811e-148,"5","LMNA"
"RHBDD21",5.38553364081137e-148,1.10306767003767,0.461,0.258,1.80620027245532e-143,"5","RHBDD2"
"MYL61",5.65429570148966e-146,0.502593988160213,0.943,0.881,1.8963376923656e-141,"5","MYL6"
"STAM1",3.3853769046737e-136,1.27777638001467,0.314,0.146,1.13538770628947e-131,"5","STAM"
"PKM",1.85584247323377e-131,1.03650664733464,0.604,0.436,6.22412448673141e-127,"5","PKM"
"GRINA",1.956064773753e-131,1.36905986852374,0.31,0.147,6.5602500382128e-127,"5","GRINA"
"ARPC1B1",3.7379703435698e-129,0.647152957232345,0.77,0.624,1.25364049382644e-124,"5","ARPC1B"
"SDF41",1.78495924423044e-124,1.07117698714554,0.46,0.281,5.98639631330006e-120,"5","SDF4"
"TBC1D41",2.11331798642328e-123,1.31235529880225,0.322,0.161,7.08764586286641e-119,"5","TBC1D4"
"RPS27L1",4.3924613736609e-123,0.903934182840157,0.62,0.446,1.47314369549839e-118,"5","RPS27L"
"H3F3A",1.20658952326706e-122,0.472668053986256,0.884,0.78,4.04665994313308e-118,"5","H3F3A"
"S100A6",9.34378216017186e-120,0.648873447016712,0.855,0.758,3.13371766087844e-115,"5","S100A6"
"IL2RB",8.47522804788923e-119,0.901963731783677,0.537,0.356,2.84242198270109e-114,"5","IL2RB"
"MT-CO11",1.50720326906024e-118,0.411279289089232,0.986,0.974,5.05485832377424e-114,"5","MT-CO1"
"CREM2",5.91967414737395e-116,0.772027637980271,0.666,0.497,1.98534031554628e-111,"5","CREM"
"NINJ1",7.04757777512997e-114,1.25384641377862,0.33,0.173,2.36361663422309e-109,"5","NINJ1"
"RHOH1",3.95328293854141e-111,0.851756611415854,0.588,0.423,1.32585203192802e-106,"5","RHOH"
"ARL6IP51",6.56074609134552e-110,0.728310422007016,0.646,0.485,2.20034302411546e-105,"5","ARL6IP5"
"NFKBIA2",7.89181602455053e-107,0.606711059305824,0.765,0.588,2.64675725831376e-102,"5","NFKBIA"
"PRDX21",2.31448848344614e-106,0.98073209764582,0.452,0.283,7.76233147578165e-102,"5","PRDX2"
"BTG13",7.22524987050845e-105,0.423717359551769,0.947,0.889,2.42320430157112e-100,"5","BTG1"
"MT-CYB2",3.95845065226367e-104,0.469388601401007,0.92,0.873,1.32758517975619e-99,"5","MT-CYB"
"TMSB10",4.10498749976361e-103,0.364876929580739,0.996,0.988,1.37673070767072e-98,"5","TMSB10"
"FXYD52",3.31917575196166e-102,0.563960055746545,0.782,0.656,1.1131851636929e-97,"5","FXYD5"
"TNFRSF91",1.58411597707741e-99,1.05341144385907,0.355,0.2,5.31280816392223e-95,"5","TNFRSF9"
"PIM3",3.71591887704639e-99,1.16193620626854,0.357,0.204,1.24624487298382e-94,"5","PIM3"
"NAMPT1",4.69742217298297e-98,0.889970537268693,0.457,0.293,1.57542144837503e-93,"5","NAMPT"
"SEC11C1",2.30686346095582e-96,1.02276419267639,0.379,0.225,7.73675867535362e-92,"5","SEC11C"
"ARHGDIB",1.92130220508484e-95,0.471806067630128,0.873,0.798,6.44366333541353e-91,"5","ARHGDIB"
"RPL82",3.13205957184371e-95,0.291872649318101,0.97,0.952,1.05043013920494e-90,"5","RPL8"
"SELL2",1.00022483825915e-93,1.13297662145524,0.285,0.148,3.35455406255355e-89,"5","SELL"
"LAYN",3.17957981907017e-90,1.13310472376043,0.285,0.15,1.06636747971975e-85,"5","LAYN"
"TMEM1731",1.00019118464881e-89,1.08863826720794,0.301,0.162,3.35444119507517e-85,"5","TMEM173"
"PFN11",3.09122882584338e-88,0.354354130651113,0.976,0.953,1.03673632361135e-83,"5","PFN1"
"ATOX11",2.18197747234226e-87,1.18685422422647,0.332,0.194,7.31791604674146e-83,"5","ATOX1"
"DUSP42",3.99632672403062e-87,0.565059677608907,0.714,0.556,1.34028805670539e-82,"5","DUSP4"
"REL1",1.62440042672719e-84,0.92142588337472,0.458,0.311,5.44791415115767e-80,"5","REL"
"LGALS31",1.17426981408964e-82,0.852891026166583,0.472,0.323,3.93826610249385e-78,"5","LGALS3"
"TNIP11",1.26814623272976e-82,0.945266162843269,0.35,0.209,4.25310883532906e-78,"5","TNIP1"
"EMP3",1.94121999776606e-76,0.726871632195848,0.582,0.449,6.5104636285078e-72,"5","EMP3"
"SH2D2A1",3.67080162255536e-75,0.787011786864453,0.537,0.4,1.23111344817262e-70,"5","SH2D2A"
"CUTA1",5.30714031414619e-75,0.733975440549864,0.538,0.404,1.77990871855835e-70,"5","CUTA"
"LAT",8.53798658162419e-75,0.74853155323221,0.534,0.393,2.86346993974512e-70,"5","LAT"
"HINT1",3.22139381623933e-74,0.426043930589081,0.815,0.728,1.08039105809034e-69,"5","HINT1"
"ENO1",3.74105862304651e-74,0.722779090662311,0.591,0.459,1.25467624099734e-69,"5","ENO1"
"LAPTM4A1",3.08582885298788e-72,0.994255261958787,0.336,0.207,1.03492528071508e-67,"5","LAPTM4A"
"TYMP1",1.99437625553853e-71,0.878831539226147,0.441,0.309,6.68873908582512e-67,"5","TYMP"
"SUMO2",4.7931518639956e-71,0.391220646534205,0.825,0.739,1.60752727214684e-66,"5","SUMO2"
"CSRNP13",8.08758740452493e-70,0.702165368047634,0.528,0.388,2.71241506372957e-65,"5","CSRNP1"
"RACK11",1.54849044732982e-69,0.32624722199137,0.891,0.847,5.19332726225475e-65,"5","RACK1"
"NDUFV21",1.38387988941206e-68,0.701844905397877,0.515,0.382,4.64125637311016e-64,"5","NDUFV2"
"RPL242",1.65512164407794e-68,0.268795642565993,0.945,0.913,5.5509469699086e-64,"5","RPL24"
"AKIRIN21",2.18696612077182e-68,0.772745826211223,0.449,0.312,7.33464697584452e-64,"5","AKIRIN2"
"CTSB",1.1130563732756e-67,1.00431585455229,0.284,0.166,3.7329684646917e-63,"5","CTSB"
"EEF22",5.17314179716173e-67,0.477425165558047,0.728,0.626,1.7349682959321e-62,"5","EEF2"
"IL21R",6.21107799210879e-67,1.15251893008249,0.275,0.16,2.08307133699345e-62,"5","IL21R"
"UBE2B1",1.48858584354522e-65,0.661901851749542,0.524,0.395,4.99241920208194e-61,"5","UBE2B"
"TIGIT1",1.82054933720888e-65,0.577491323632072,0.601,0.454,6.10575836713115e-61,"5","TIGIT"
"TXN",2.34655952926997e-65,0.742484476668235,0.556,0.43,7.86989134926563e-61,"5","TXN"
"MAF1",2.36446901102467e-65,0.795692350660145,0.313,0.187,7.92995616917452e-61,"5","MAF"
"TTC39C1",6.1601822273524e-64,0.824569217038457,0.4,0.273,2.06600191540945e-59,"5","TTC39C"
"CD51",1.15049395723472e-63,0.89248510743135,0.313,0.191,3.85852663377382e-59,"5","CD5"
"PELI11",2.7677802269058e-62,0.742870335119209,0.361,0.232,9.28258132499668e-58,"5","PELI1"
"ISCU1",5.02771713878725e-62,0.70620378261254,0.464,0.332,1.68619577400647e-57,"5","ISCU"
"NDUFA41",8.54822195836292e-61,0.460509852723915,0.721,0.611,2.86690268039576e-56,"5","NDUFA4"
"GBP21",3.88294368315753e-59,0.848766297653383,0.357,0.236,1.30226165245737e-54,"5","GBP2"
"ACP51",1.05309979459111e-58,0.85499882253667,0.484,0.368,3.53188609109967e-54,"5","ACP5"
"UQCRB2",3.16023748959912e-58,0.459741510056046,0.712,0.611,1.05988044926175e-53,"5","UQCRB"
"RAC2",2.90596799058318e-56,0.383558250974869,0.816,0.733,9.74603544681787e-52,"5","RAC2"
"CD71",2.92510405713438e-55,0.41906238363585,0.854,0.778,9.8102139868173e-51,"5","CD7"
"RPL51",4.15609126897945e-55,0.271419979628828,0.901,0.855,1.39386988979033e-50,"5","RPL5"
"IGFLR1",2.43177236026449e-54,0.859546037099568,0.291,0.182,8.15567814185506e-50,"5","IGFLR1"
"C9orf16",3.35856083393761e-54,0.545915170813297,0.606,0.497,1.126394132486e-49,"5","C9orf16"
"TNFRSF252",4.7410297676049e-54,0.872206979075936,0.28,0.171,1.59004656345933e-49,"5","TNFRSF25"
