"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RGS102",1.27558490386648e-43,0.631851607176368,0.594,0.385,4.27805665058739e-39,"9","RGS10"
"ANKRD123",1.69299224052118e-43,0.686883802975501,0.778,0.615,5.67795737625992e-39,"9","ANKRD12"
"TMC62",1.79463745063967e-43,1.20937417534367,0.333,0.17,6.01885508195532e-39,"9","TMC6"
"OGA4",2.01990084396863e-43,0.905462939639202,0.52,0.337,6.77434345050198e-39,"9","OGA"
"STAT5B1",2.55581445984897e-43,1.18139116398996,0.294,0.14,8.57169053544148e-39,"9","STAT5B"
"TMC83",3.76701394835237e-43,1.01778763017823,0.318,0.152,1.26338113799842e-38,"9","TMC8"
"PPP2R5C2",6.5512274767962e-43,0.620445205663641,0.646,0.442,2.19715067116791e-38,"9","PPP2R5C"
"BIN22",1.01244537691967e-42,0.874697250229928,0.357,0.179,3.39553930511318e-38,"9","BIN2"
"CUTA2",1.31363552058601e-42,0.827177277682166,0.59,0.418,4.40567080894138e-38,"9","CUTA"
"FCMR1",1.34377379543033e-42,1.10682538262482,0.28,0.126,4.50674855511423e-38,"9","FCMR"
"PRPF38B3",1.44650866122007e-42,0.686337111903944,0.67,0.489,4.85130074799986e-38,"9","PRPF38B"
"ZNF281",2.04194057451625e-42,1.08501795805606,0.349,0.185,6.84826029881259e-38,"9","ZNF281"
"DUSP101",2.0975101668876e-42,1.26341702738339,0.339,0.175,7.03462959770764e-38,"9","DUSP10"
"EPC14",3.45246544684501e-42,0.805934922695746,0.59,0.409,1.15788786156288e-37,"9","EPC1"
"CD524",3.95774488797962e-42,0.379816087123949,0.789,0.494,1.32734848053061e-37,"9","CD52"
"SURF43",8.25260236287986e-42,1.1722512359659,0.393,0.231,2.76775778046265e-37,"9","SURF4"
"FAM107B3",9.71994531311e-42,0.464044410863228,0.704,0.488,3.25987525911083e-37,"9","FAM107B"
"TNFAIP33",1.64393950860775e-41,0.302460635858524,0.827,0.614,5.51344432396868e-37,"9","TNFAIP3"
"SNX93",1.98554163942546e-41,1.21123087386291,0.406,0.24,6.65910955030511e-37,"9","SNX9"
"LIMA12",2.7013095156342e-41,1.03520225086171,0.399,0.22,9.05965185353399e-37,"9","LIMA1"
"ANAPC163",2.91781411179988e-41,0.657318902116154,0.68,0.516,9.78576496815443e-37,"9","ANAPC16"
"NUDT51",4.52961500023901e-41,1.20724720791816,0.32,0.168,1.51914227878016e-36,"9","NUDT5"
"DOCK85",7.51533288702521e-41,0.66505359785364,0.486,0.287,2.52049234365051e-36,"9","DOCK8"
"LRBA1",8.3866798893961e-41,1.20453237556257,0.305,0.15,2.81272470130566e-36,"9","LRBA"
"EMB4",8.69914804553114e-41,0.745696661337686,0.469,0.274,2.91752027151023e-36,"9","EMB"
"CYFIP24",1.13952949125014e-40,0.924349419108582,0.318,0.155,3.82175400775472e-36,"9","CYFIP2"
"GSPT12",1.3127954250366e-40,0.861627227027397,0.534,0.358,4.40285329648775e-36,"9","GSPT1"
"PSME12",1.6805320929579e-40,0.56435118204173,0.743,0.584,5.63616853336221e-36,"9","PSME1"
"ABRACL4",2.66590846905332e-40,0.833961271054664,0.485,0.303,8.94092382351102e-36,"9","ABRACL"
"N4BP2L23",8.47953024209428e-40,0.617068746289129,0.701,0.529,2.84386485259358e-35,"9","N4BP2L2"
"DR12",9.55615395719805e-40,1.17223543995324,0.379,0.219,3.20494291416508e-35,"9","DR1"
"OTUD5",1.54146667287917e-39,1.52212398833393,0.301,0.155,5.16977092750217e-35,"9","OTUD5"
"LSP13",1.599442252928e-39,0.457838444736161,0.65,0.431,5.36420942786992e-35,"9","LSP1"
"SP1403",3.29224071389306e-39,0.867148384519478,0.362,0.188,1.10415169062545e-34,"9","SP140"
"PGAM13",4.31189561827415e-39,0.940750297307848,0.525,0.361,1.44612355245678e-34,"9","PGAM1"
"IKZF33",6.81695604299683e-39,0.805597249122155,0.469,0.276,2.28627071770028e-34,"9","IKZF3"
"TIFA2",8.18464947714833e-39,1.50198031253032,0.327,0.176,2.74496774164601e-34,"9","TIFA"
"SYNRG4",9.3609469129516e-39,0.805645456936029,0.475,0.296,3.13947437566571e-34,"9","SYNRG"
"ATRX4",9.42950122569821e-39,0.721985439140393,0.666,0.505,3.16246612107467e-34,"9","ATRX"
"ANKRD103",1.07768486871811e-38,1.29038224705306,0.377,0.223,3.6143395127068e-34,"9","ANKRD10"
"JAZF11",1.37403193271979e-38,1.36188914480038,0.263,0.126,4.60822829595562e-34,"9","JAZF1"
"RSBN13",1.8615035878018e-38,0.775039579039229,0.49,0.314,6.24311073276969e-34,"9","RSBN1"
"TP53INP13",2.85721300883983e-38,0.89895152813827,0.354,0.187,9.58252098904703e-34,"9","TP53INP1"
"DDX64",3.10596101833628e-38,0.765309226912173,0.579,0.408,1.04167720632962e-33,"9","DDX6"
"ZEB12",5.08686872847638e-38,1.10850491585229,0.327,0.173,1.70603403415641e-33,"9","ZEB1"
"MYL61",5.94483614335079e-38,0.401909740981586,0.93,0.842,1.99377914575699e-33,"9","MYL6"
"DIAPH13",9.86540067309207e-38,0.820644388296107,0.465,0.295,3.30865807774162e-33,"9","DIAPH1"
"GYPC4",1.13503750815028e-37,0.744865519745177,0.541,0.352,3.80668879483442e-33,"9","GYPC"
"JMY1",1.23544257144913e-37,1.41040817262027,0.331,0.182,4.14342729612609e-33,"9","JMY"
"SEC14L12",1.30520311751185e-37,0.758679027504642,0.454,0.286,4.37739021551125e-33,"9","SEC14L1"
"IQGAP13",1.50333480496736e-37,0.5066893010277,0.751,0.582,5.04188426889955e-33,"9","IQGAP1"
"GRAMD1A",1.95134493548159e-37,1.21944552393914,0.29,0.149,6.54442064461816e-33,"9","GRAMD1A"
"COX5A3",2.03401616356651e-37,0.909246648884487,0.531,0.379,6.82168340936936e-33,"9","COX5A"
"PAXX3",2.26008230407527e-37,0.831844191663186,0.439,0.268,7.57986403140765e-33,"9","PAXX"
"DNAJB43",3.46354960297582e-37,1.05389091502905,0.57,0.4,1.16160526584603e-32,"9","DNAJB4"
"GSTK13",5.87189050682731e-37,0.797652305494204,0.561,0.401,1.96931463817974e-32,"9","GSTK1"
"NCF43",7.06756776697912e-37,0.856675769433434,0.331,0.175,2.37032087768946e-32,"9","NCF4"
"EPB413",7.25309274359432e-37,0.978865920749226,0.356,0.197,2.43254224434666e-32,"9","EPB41"
"MYCBP24",7.29709395006163e-37,0.692981971031296,0.621,0.446,2.44729936897167e-32,"9","MYCBP2"
"CD822",7.46636197560974e-37,0.656289920784683,0.533,0.334,2.50406847937999e-32,"9","CD82"
"LDLRAD41",8.01169745109703e-37,0.881127933946156,0.339,0.18,2.68696309114892e-32,"9","LDLRAD4"
"ARPC24",8.55756177599568e-37,0.398986365874163,0.864,0.731,2.87003506843343e-32,"9","ARPC2"
"CYLD3",1.09954823163083e-36,0.743948233892822,0.54,0.366,3.68766485924346e-32,"9","CYLD"
"RABGAP1L3",1.62856098403137e-36,0.946776067213795,0.396,0.233,5.46186782824442e-32,"9","RABGAP1L"
"UBALD24",1.99854026113711e-36,0.745400154731013,0.552,0.384,6.70270432780165e-32,"9","UBALD2"
"CFAP202",3.21886575965773e-36,1.47297470978799,0.284,0.148,1.07954319847401e-31,"9","CFAP20"
"CD58",3.75899755530234e-36,0.901954432067677,0.34,0.186,1.2606926000973e-31,"9","CD58"
"AC025164.14",4.39971447552205e-36,0.891633262870687,0.335,0.178,1.47557624080058e-31,"9","AC025164.1"
"CHD34",4.81918234126017e-36,0.896370905222287,0.412,0.248,1.61625737361184e-31,"9","CHD3"
"MAN1A22",5.62762470355911e-36,1.18362155122373,0.375,0.228,1.88739277307965e-31,"9","MAN1A2"
"TXNDC111",1.25055000874966e-35,1.53592192898685,0.253,0.126,4.19409461934461e-31,"9","TXNDC11"
"RBM382",1.25211210101217e-35,0.776075101874364,0.359,0.193,4.19933356437461e-31,"9","RBM38"
"RPS193",1.83077244108917e-35,0.353702054318701,0.978,0.903,6.14004461292487e-31,"9","RPS19"
"RASAL32",2.35060760392296e-35,0.892928324208188,0.285,0.139,7.88346778203682e-31,"9","RASAL3"
"RAB8B3",2.71541114592202e-35,0.74995493247166,0.497,0.323,9.10694590119327e-31,"9","RAB8B"
"AC044849.12",2.76271938596409e-35,1.06999570412231,0.263,0.125,9.26560827664637e-31,"9","AC044849.1"
"SMCHD13",3.28262353338869e-35,0.319328305242855,0.71,0.531,1.1009262806279e-30,"9","SMCHD1"
"COPE2",6.31690023607577e-35,0.696419814480041,0.598,0.439,2.11856200117509e-30,"9","COPE"
"CASP42",7.88113392734817e-35,0.499975446042018,0.484,0.31,2.64317469655403e-30,"9","CASP4"
"CALM12",8.55198474229071e-35,0.367857172157114,0.926,0.839,2.86816464286946e-30,"9","CALM1"
"RSBN1L4",8.72078029999375e-35,0.735691423906416,0.528,0.366,2.92477529701191e-30,"9","RSBN1L"
"RNPEPL11",1.03207859457286e-34,1.04025312324034,0.329,0.185,3.46138519047845e-30,"9","RNPEPL1"
"TSC22D33",1.18455236345462e-34,0.63834780514927,0.859,0.758,3.9727517165541e-30,"9","TSC22D3"
"OAZ14",1.42038597661901e-34,0.349125450172815,0.92,0.832,4.76369048838483e-30,"9","OAZ1"
"SERBP12",2.29541542967681e-34,0.532984885579514,0.769,0.63,7.69836426805008e-30,"9","SERBP1"
"C21orf911",2.51132144845272e-34,0.921456299152557,0.32,0.17,8.42246987382073e-30,"9","C21orf91"
"USP122",2.99404106155176e-34,1.13529956353493,0.343,0.196,1.00414149122323e-29,"9","USP12"
"SON3",4.43538080916917e-34,0.424613934075583,0.855,0.728,1.48753801577916e-29,"9","SON"
"NOP102",5.45225881310242e-34,0.50785023978132,0.596,0.434,1.82857856073829e-29,"9","NOP10"
"ACTN42",5.69593020728029e-34,0.631530910669376,0.56,0.386,1.91030107291766e-29,"9","ACTN4"
"MAP1LC3A1",6.77048045054902e-34,1.21823225889972,0.266,0.135,2.27068373350513e-29,"9","MAP1LC3A"
"ARHGAP43",7.52279481013617e-34,0.922735491995381,0.308,0.164,2.52299492342347e-29,"9","ARHGAP4"
"CCNG22",8.31667676800156e-34,1.24455390290967,0.301,0.163,2.78924705445236e-29,"9","CCNG2"
"SF3B13",1.0830679965555e-33,0.561344752635138,0.693,0.538,3.63239344684784e-29,"9","SF3B1"
"PNISR4",1.0885136741293e-33,0.586046474914047,0.692,0.536,3.65065716029486e-29,"9","PNISR"
"COX7C1",1.17224487491611e-33,0.355105524380864,0.89,0.763,3.93147486149365e-29,"9","COX7C"
"C9orf782",1.32945543818308e-33,0.7121033307989,0.534,0.369,4.4587276485784e-29,"9","C9orf78"
"GZMM2",1.33132791360559e-33,0.607694617653428,0.272,0.127,4.46500755665044e-29,"9","GZMM"
"ANP32B2",1.4995264997578e-33,0.444185331617257,0.715,0.539,5.02911197488772e-29,"9","ANP32B"
"ARHGAP303",1.69035142562076e-33,0.761976508238255,0.362,0.205,5.6691006112469e-29,"9","ARHGAP30"
"AHSA13",2.78641407763485e-33,0.715215347810932,0.603,0.437,9.34507553357175e-29,"9","AHSA1"
"LDHB4",3.8258954444103e-33,0.610924654995339,0.633,0.477,1.28312881414633e-28,"9","LDHB"
"PCSK72",4.50277533935025e-33,0.912683047352536,0.408,0.251,1.51014079331129e-28,"9","PCSK7"
"MBD21",4.67450457675433e-33,0.740398972174489,0.508,0.352,1.56773534495187e-28,"9","MBD2"
"NEDD91",4.92890065175952e-33,0.657929217006977,0.383,0.218,1.65305470058711e-28,"9","NEDD9"
"C17orf671",6.00867699751029e-33,1.12494924879187,0.283,0.146,2.015190091425e-28,"9","C17orf67"
"HDAC72",8.05709706478301e-33,1.33553481676,0.29,0.158,2.70218921358693e-28,"9","HDAC7"
"FKBP1A4",8.12307953711972e-33,0.616418907214643,0.546,0.379,2.72431841515921e-28,"9","FKBP1A"
"UHRF21",1.15443667329327e-32,1.16172635860659,0.302,0.165,3.87174971489098e-28,"9","UHRF2"
"VOPP13",1.24633528067727e-32,1.05316604630504,0.36,0.215,4.17995926433544e-28,"9","VOPP1"
"CNST",2.01862800704088e-32,0.99490965514108,0.303,0.163,6.7700746100137e-28,"9","CNST"
"UBXN14",2.53926829886604e-32,0.62179292975937,0.635,0.483,8.51619802073691e-28,"9","UBXN1"
"ATP5IF12",2.62709605456477e-32,0.554534232316403,0.648,0.485,8.81075474779932e-28,"9","ATP5IF1"
"KLF64",2.7910128723091e-32,0.569819628181232,0.898,0.791,9.36049897115026e-28,"9","KLF6"
"CYBA5",3.64643820977761e-32,0.35063852839693,0.878,0.702,1.22294244679521e-27,"9","CYBA"
"DENND2D1",4.21100749758277e-32,0.941677345527739,0.251,0.12,1.41228769453931e-27,"9","DENND2D"
"EVI2A3",4.43869018517789e-32,0.775784859372138,0.365,0.207,1.48864791430496e-27,"9","EVI2A"
"GLS4",5.61448633606461e-32,0.639026417979034,0.608,0.449,1.88298642738935e-27,"9","GLS"
"C12orf573",6.1437745927148e-32,0.488046757493626,0.693,0.509,2.06049912290469e-27,"9","C12orf57"
"TMPO5",9.90638437985483e-32,0.69108875633264,0.457,0.293,3.32240319331571e-27,"9","TMPO"
"CLDND11",1.06278559901129e-31,0.812439658904858,0.423,0.273,3.56437034196405e-27,"9","CLDND1"
"MRPS342",1.47372620770595e-31,0.809827260282838,0.428,0.275,4.94258295540423e-27,"9","MRPS34"
"SLC38A14",1.50201642795645e-31,0.612089389355545,0.463,0.289,5.03746269608035e-27,"9","SLC38A1"
"KIF2A3",1.77544332880043e-31,0.996489130342622,0.367,0.222,5.95448183613087e-27,"9","KIF2A"
"MPHOSPH83",2.15032868974553e-31,0.576886968040119,0.643,0.486,7.21177235966854e-27,"9","MPHOSPH8"
"HMGN12",2.17123734994397e-31,0.357891873214123,0.733,0.563,7.28189582424208e-27,"9","HMGN1"
"PPP1R183",2.31011362169616e-31,0.694788447945816,0.434,0.281,7.74765906444459e-27,"9","PPP1R18"
"UQCR103",2.38376252076596e-31,0.518872480766211,0.618,0.451,7.99466274214488e-27,"9","UQCR10"
"IK2",2.4253409843378e-31,0.676857162790281,0.538,0.384,8.1341085932721e-27,"9","IK"
"KIF5B2",3.88485912406788e-31,0.707127737826461,0.567,0.42,1.30290405302989e-26,"9","KIF5B"
"RGCC4",5.40530910774375e-31,0.923910703843109,0.467,0.308,1.8128325685551e-26,"9","RGCC"
"CD483",5.47501079223694e-31,0.44304432583956,0.684,0.452,1.83620911950042e-26,"9","CD48"
"ADAR3",6.83384665935693e-31,0.683584861139144,0.501,0.35,2.29193549261513e-26,"9","ADAR"
"TSTD13",7.28056924274378e-31,0.597426093587199,0.464,0.295,2.44175731263141e-26,"9","TSTD1"
"SMC33",7.39805528765009e-31,0.752838566014919,0.45,0.293,2.48115978237209e-26,"9","SMC3"
"ARGLU13",8.34817179791869e-31,0.493333098060224,0.726,0.574,2.79980985758597e-26,"9","ARGLU1"
"SPN2",8.48172416741741e-31,0.789863835792905,0.295,0.151,2.84460065126845e-26,"9","SPN"
"UQCR111",9.19224370134835e-31,0.409636790298444,0.735,0.577,3.08289469255821e-26,"9","UQCR11"
"PSMB33",9.47639050495529e-31,0.604081441255503,0.539,0.381,3.17819184755191e-26,"9","PSMB3"
"TAX1BP13",9.72238682190117e-31,0.523285373449808,0.624,0.467,3.26069409232921e-26,"9","TAX1BP1"
"COX8A4",1.24161574814308e-30,0.402452786394765,0.75,0.595,4.16413089612227e-26,"9","COX8A"
"CLK13",1.39568586555578e-30,0.612817384010286,0.695,0.54,4.68085125590098e-26,"9","CLK1"
"NCKAP1L4",1.43912756470415e-30,0.898470218354016,0.346,0.198,4.82654602650477e-26,"9","NCKAP1L"
"JPT12",1.43955788546488e-30,0.562976971002931,0.53,0.361,4.82798923627211e-26,"9","JPT1"
"MRPS62",1.80192042865978e-30,0.738176012664448,0.417,0.264,6.04328073363918e-26,"9","MRPS6"
"AIP2",3.96672905931564e-30,0.92257723302081,0.408,0.267,1.33036159191328e-25,"9","AIP"
"UBE2B1",4.40987649677764e-30,0.401026333842171,0.681,0.531,1.47898437948928e-25,"9","UBE2B"
"PPP1R12A2",4.49674117832681e-30,0.582762140474362,0.572,0.419,1.50811705638725e-25,"9","PPP1R12A"
"SNX53",4.9464986786289e-30,0.800626237912319,0.436,0.286,1.65895672683856e-25,"9","SNX5"
"XAF11",7.06449265742464e-30,0.713092276378895,0.43,0.277,2.36928954744708e-25,"9","XAF1"
"MRFAP11",9.20721126998873e-30,0.714984322780104,0.562,0.419,3.08791451572882e-25,"9","MRFAP1"
"RPL284",9.35565064049774e-30,0.269574036006596,0.988,0.951,3.13769811181013e-25,"9","RPL28"
"ACTG13",1.12735983362339e-29,0.360556975929148,0.935,0.818,3.78093941000614e-25,"9","ACTG1"
"NECAP24",1.16843830200832e-29,0.965928237009374,0.375,0.234,3.91870837727551e-25,"9","NECAP2"
"MTERF41",1.78660200295686e-29,1.09432768129904,0.273,0.147,5.99190579751672e-25,"9","MTERF4"
"SNRPN4",2.42510713658077e-29,0.893966970258399,0.429,0.284,8.13332431466457e-25,"9","SNRPN"
"RHOH4",3.22664780492335e-29,0.493207946616914,0.538,0.345,1.08215314081519e-24,"9","RHOH"
"RAD212",3.81924811170626e-29,0.566650672121493,0.575,0.423,1.28089943170405e-24,"9","RAD21"
"SPTAN14",4.18486871392497e-29,0.729579306180645,0.473,0.323,1.40352126927615e-24,"9","SPTAN1"
"NDUFA42",4.49905339500063e-29,0.332421606071225,0.787,0.639,1.50889252761531e-24,"9","NDUFA4"
"NDUFA32",4.8103043748761e-29,0.623175401578773,0.546,0.402,1.61327988124595e-24,"9","NDUFA3"
"CXCR43",5.29321369602186e-29,0.32941753318245,0.739,0.516,1.77523800937181e-24,"9","CXCR4"
"DYNLRB12",5.93721438870757e-29,0.615577511174376,0.545,0.394,1.99122296168475e-24,"9","DYNLRB1"
"MSL3",7.57269941860641e-29,0.895817732735914,0.315,0.183,2.53973193101222e-24,"9","MSL3"
"CLPP1",8.22490340889743e-29,1.03723859713061,0.322,0.191,2.75846810527602e-24,"9","CLPP"
"PPP4R22",8.78273035888599e-29,0.732748414756543,0.441,0.303,2.94555210776318e-24,"9","PPP4R2"
"PPM1K4",1.00585827678028e-28,0.856673026620677,0.412,0.266,3.3734474886657e-24,"9","PPM1K"
"CMC24",1.90569436916339e-28,0.811119973075673,0.389,0.248,6.39131777530019e-24,"9","CMC2"
"SLC3A23",2.16320880598319e-28,0.642795127949565,0.561,0.416,7.25496969350642e-24,"9","SLC3A2"
"CHMP2A2",2.65746165630427e-28,0.520968676439229,0.505,0.36,8.91259490291325e-24,"9","CHMP2A"
"ARID4A4",2.71438053783894e-28,0.814303932713495,0.446,0.302,9.10348944780423e-24,"9","ARID4A"
"CSNK1G31",3.16131190571546e-28,0.932024663466531,0.341,0.206,1.06024078693885e-23,"9","CSNK1G3"
"HCST2",3.39695841405354e-28,0.334749337653707,0.614,0.404,1.13927191290527e-23,"9","HCST"
"PDCL31",3.54004886484729e-28,0.936390611854445,0.333,0.198,1.18726158829249e-23,"9","PDCL3"
"TRIM224",3.67050090454884e-28,0.635460539650131,0.491,0.335,1.23101259336759e-23,"9","TRIM22"
"HERPUD13",3.7679800840465e-28,0.361646831664687,0.76,0.585,1.26370516058751e-23,"9","HERPUD1"
"DEDD24",3.85917201257393e-28,0.722364420184477,0.485,0.329,1.29428910957705e-23,"9","DEDD2"
"CIRBP4",4.57527086311424e-28,0.429230675562567,0.804,0.64,1.53445434207125e-23,"9","CIRBP"
"B3GNT21",4.71978879469576e-28,1.05326940473213,0.283,0.156,1.58292276596506e-23,"9","B3GNT2"
"IRF12",5.15776159917495e-28,0.460003779877634,0.791,0.638,1.72981008513129e-23,"9","IRF1"
"ATP6V0E13",5.44923440345838e-28,0.38489962036039,0.727,0.574,1.82756423423187e-23,"9","ATP6V0E1"
"POU2F22",5.80387541427886e-28,0.532629766492437,0.366,0.209,1.94650373644084e-23,"9","POU2F2"
"DNAJA22",6.4906149971898e-28,0.875029643794086,0.451,0.32,2.17682245775751e-23,"9","DNAJA2"
"TGOLN23",6.88505112758062e-28,0.571082453374638,0.597,0.459,2.30910844716799e-23,"9","TGOLN2"
"NME31",1.17296544786516e-27,0.943256958044211,0.403,0.269,3.93389151905016e-23,"9","NME3"
"SOCS13",1.22561801292405e-27,0.596214933272063,0.585,0.424,4.11047769174468e-23,"9","SOCS1"
"ATP13A31",1.43540669971514e-27,0.794341899694476,0.355,0.22,4.81406698950463e-23,"9","ATP13A3"
"HSP90AA14",1.71012958088607e-27,0.391697971334736,0.986,0.947,5.7354325883757e-23,"9","HSP90AA1"
"EXOSC11",2.32816065979318e-27,1.33452545778169,0.257,0.142,7.80818522081435e-23,"9","EXOSC1"
"CYBC12",2.49011143052395e-27,0.959918967091678,0.368,0.238,8.35133571569122e-23,"9","CYBC1"
"RSRC24",2.72893632666976e-27,0.464435369829956,0.74,0.6,9.15230665238503e-23,"9","RSRC2"
"ELK32",2.99426696775752e-27,1.10796999640462,0.333,0.204,1.00421725564652e-22,"9","ELK3"
"ANP32E2",3.26208863743386e-27,0.677618570744495,0.508,0.361,1.09403928722257e-22,"9","ANP32E"
"TNFAIP84",3.91017779472547e-27,0.94398032937071,0.465,0.322,1.31139542879503e-22,"9","TNFAIP8"
"PIK3R13",7.67318330050701e-27,0.411581190509696,0.608,0.428,2.57343221532404e-22,"9","PIK3R1"
"CAB393",7.69118610985958e-27,0.868749649389917,0.357,0.226,2.57946999752471e-22,"9","CAB39"
"RPL152",7.81219415093564e-27,0.273090510960995,0.962,0.874,2.6200536743408e-22,"9","RPL15"
"FAM49B3",7.82122933150144e-27,0.350700814106374,0.498,0.335,2.62308389319895e-22,"9","FAM49B"
"ECH12",8.21322077631074e-27,0.75174359521877,0.464,0.328,2.7545499839591e-22,"9","ECH1"
"SH3BGRL2",8.60448205137827e-27,0.533522170486121,0.61,0.459,2.88577119039125e-22,"9","SH3BGRL"
"HPRT12",8.67806938922129e-27,1.30671852456501,0.269,0.153,2.91045091175704e-22,"9","HPRT1"
"ARPC5L4",1.24135901992281e-26,0.811584923477816,0.433,0.294,4.16326988101712e-22,"9","ARPC5L"
"KDM2A2",1.59959675242694e-26,0.677557293846254,0.502,0.361,5.36472758828946e-22,"9","KDM2A"
"HIGD2A2",1.89863808249432e-26,0.60654791014498,0.572,0.436,6.36765240106946e-22,"9","HIGD2A"
"GRSF13",1.941926355537e-26,1.1691595617844,0.302,0.184,6.51283261119999e-22,"9","GRSF1"
"PMF11",1.9645692529252e-26,1.0055854607574,0.307,0.184,6.58877236046054e-22,"9","PMF1"
"LDHA4",2.04626613930045e-26,0.466540024198523,0.724,0.566,6.86276737798584e-22,"9","LDHA"
"FGFR1OP22",2.35023991631773e-26,0.787976461037242,0.466,0.336,7.88223463134641e-22,"9","FGFR1OP2"
"MYH94",2.38511157108723e-26,0.351007780964932,0.673,0.512,7.99918718711235e-22,"9","MYH9"
"PRDM23",2.55897961599404e-26,0.646561001993067,0.531,0.386,8.58230583612081e-22,"9","PRDM2"
"NPM14",3.3806840835786e-26,0.340315377833873,0.893,0.739,1.13381382795059e-21,"9","NPM1"
"PRPF4B3",3.56723159620145e-26,0.549954184617776,0.603,0.462,1.19637813273404e-21,"9","PRPF4B"
"PSMA22",3.75797579343109e-26,0.653550465002846,0.498,0.363,1.26034992160092e-21,"9","PSMA2"
"GPR1833",4.04952462648995e-26,0.394536664517745,0.484,0.307,1.3581295692322e-21,"9","GPR183"
"CREB3L21",4.10746549318167e-26,1.16659957824953,0.283,0.167,1.37756177710327e-21,"9","CREB3L2"
"HNRNPR4",6.09107638951767e-26,0.660443569056807,0.55,0.411,2.04282519951644e-21,"9","HNRNPR"
"VAMP52",7.0545355014671e-26,0.831411447416959,0.361,0.229,2.36595011648204e-21,"9","VAMP5"
"YPEL31",1.10710775727038e-25,0.405212646334645,0.478,0.333,3.71301799633339e-21,"9","YPEL3"
"PSIP15",1.14002371381078e-25,0.604178464376567,0.493,0.343,3.8234115313786e-21,"9","PSIP1"
"OST41",1.2516508071047e-25,0.322754356707947,0.834,0.7,4.19778647686776e-21,"9","OST4"
"ARHGEF61",1.29994103858635e-25,0.960005120387244,0.273,0.152,4.3597422552109e-21,"9","ARHGEF6"
"PSMA13",1.70051825453372e-25,0.706976770876767,0.495,0.368,5.7031981220552e-21,"9","PSMA1"
"EIF3G3",2.24982449586008e-25,0.590357200936439,0.597,0.471,7.54546139421553e-21,"9","EIF3G"
"TPR3",2.49378755608102e-25,0.625445516250464,0.594,0.465,8.36366470558454e-21,"9","TPR"
"CCDC122",2.66824381791922e-25,0.8718569863378,0.376,0.247,8.94875611653749e-21,"9","CCDC12"
"C19orf24",2.81240637363771e-25,1.0402945260604,0.324,0.204,9.43224849590616e-21,"9","C19orf24"
"CHURC11",2.98172216102636e-25,0.53930596839824,0.534,0.393,1.00000997836502e-20,"9","CHURC1"
"FERMT33",3.35894710914366e-25,0.699851602934439,0.349,0.213,1.1265236814646e-20,"9","FERMT3"
"SNX63",3.70936252272507e-25,0.569685744800798,0.554,0.416,1.24404600287153e-20,"9","SNX6"
"SMC44",4.20137417236613e-25,0.762182588534872,0.38,0.237,1.40905686992815e-20,"9","SMC4"
"LYST1",4.56211228406827e-25,0.445899572763605,0.401,0.252,1.53004121783082e-20,"9","LYST"
"GRK62",4.87086539111744e-25,1.02330888411598,0.264,0.149,1.63359083487297e-20,"9","GRK6"
"MORC31",5.01301026132625e-25,0.986758804041494,0.35,0.224,1.6812633814436e-20,"9","MORC3"
"UFC12",5.41090365773783e-25,0.714091120338773,0.492,0.365,1.81470886873211e-20,"9","UFC1"
"UBL53",5.46429537485166e-25,0.320546183456937,0.773,0.651,1.83261538281775e-20,"9","UBL5"
"SAR1B1",5.74259649658792e-25,1.03451290721583,0.316,0.198,1.92595201302566e-20,"9","SAR1B"
"MIER13",7.12846382664958e-25,0.548261765473892,0.534,0.395,2.39074419818174e-20,"9","MIER1"
"SF3B52",7.68635133390454e-25,0.563037328013592,0.554,0.419,2.5778485103649e-20,"9","SF3B5"
"TMEM50A4",1.05854872034741e-24,0.452423245522193,0.581,0.433,3.55016069830115e-20,"9","TMEM50A"
"ADAM102",1.09637865582737e-24,0.916701396994555,0.345,0.221,3.67703473591384e-20,"9","ADAM10"
"NDUFC23",1.11369993504588e-24,0.541528927787442,0.526,0.38,3.73512684215688e-20,"9","NDUFC2"
"MYL12A3",1.1632278141287e-24,0.300205492602803,0.845,0.704,3.90123344302482e-20,"9","MYL12A"
"PHPT13",1.65194788329727e-24,0.834466683446781,0.463,0.335,5.54030281100239e-20,"9","PHPT1"
"APOBEC3C2",1.67154533398573e-24,0.800800217322484,0.345,0.217,5.60602874112134e-20,"9","APOBEC3C"
"RAB9A1",1.74665405769073e-24,1.16570328207131,0.296,0.183,5.85792837868318e-20,"9","RAB9A"
"STARD73",1.826727967407e-24,1.09516138262316,0.312,0.194,6.12648025708959e-20,"9","STARD7"
"EIF3H2",1.8790370555781e-24,0.503058022308484,0.649,0.524,6.30191447699782e-20,"9","EIF3H"
"LUZP11",2.33633505366804e-24,0.898254382992076,0.316,0.194,7.83560050299188e-20,"9","LUZP1"
"COMMD31",2.33706540416871e-24,0.971679659622807,0.308,0.19,7.83804995250101e-20,"9","COMMD3"
"REXO22",2.74871209251557e-24,0.760258735883515,0.339,0.208,9.21863061587873e-20,"9","REXO2"
"PPA13",2.76671905506929e-24,0.671724697165303,0.455,0.324,9.27902236689138e-20,"9","PPA1"
"AFTPH2",3.63357186340451e-24,0.860733572017603,0.349,0.225,1.2186273315486e-19,"9","AFTPH"
"COPZ14",3.87418154434386e-24,0.984889832227756,0.341,0.224,1.29932300634204e-19,"9","COPZ1"
