"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MUC20-OT1",2.57541583397093e-17,0.963103356760157,0.596,0.353,8.63742962397171e-13,"3","MUC20-OT1"
"MAST4",2.84120110689364e-17,0.915603181358475,0.397,0.183,9.52882027229988e-13,"3","MAST4"
"CYP2U1",3.03909036855334e-17,1.18461482877433,0.367,0.166,1.01925012780542e-12,"3","CYP2U1"
"MYOC1",3.08892818353045e-17,0.530476344361356,0.577,0.302,1.03596473419244e-12,"3","MYOC"
"MAP2K21",3.32969303289572e-17,0.636702452114872,0.768,0.536,1.11671244937257e-12,"3","MAP2K2"
"MAN1B11",3.471654821837e-17,0.807169305461652,0.513,0.267,1.16432359414769e-12,"3","MAN1B1"
"UBXN6",3.49231191391354e-17,0.749228135417303,0.603,0.366,1.17125156968832e-12,"3","UBXN6"
"MRPS341",4.20344452282742e-17,0.710378058624119,0.652,0.399,1.40975122406586e-12,"3","MRPS34"
"PKN1",4.26843456451509e-17,0.726041971965079,0.637,0.38,1.43154758424707e-12,"3","PKN1"
"NCK11",4.40131536015044e-17,0.857169426501317,0.532,0.299,1.47611314548725e-12,"3","NCK1"
"PQLC32",4.40946803011797e-17,0.752182264327483,0.629,0.369,1.47884738794097e-12,"3","PQLC3"
"TBC1D4",4.43367931096213e-17,1.29770960674018,0.307,0.125,1.48696736731048e-12,"3","TBC1D4"
"FBXL3",4.48020734118121e-17,0.828229532145595,0.607,0.365,1.50257193808535e-12,"3","FBXL3"
"ERICH1",4.58826999399272e-17,0.593478086677716,0.599,0.343,1.53881399058528e-12,"3","ERICH1"
"TAX1BP31",4.77782951794585e-17,0.600402843606893,0.704,0.434,1.60238846372868e-12,"3","TAX1BP3"
"HTATIP2",4.78903385574395e-17,1.04232664239149,0.318,0.132,1.6061461745394e-12,"3","HTATIP2"
"TNFSF13B",5.03623761680536e-17,0.8611960289432,0.386,0.174,1.68905337192418e-12,"3","TNFSF13B"
"PCDH72",5.26168018908164e-17,0.837950758643866,0.521,0.266,1.7646623018142e-12,"3","PCDH7"
"FAM43A2",5.31518295556678e-17,0.761298912746613,0.562,0.313,1.78260605963799e-12,"3","FAM43A"
"LTBP42",5.85555525252329e-17,0.518905091858511,1,0.776,1.96383612059126e-12,"3","LTBP4"
"FTL",5.92980431997622e-17,0.427602332868274,0.996,0.963,1.98873777283362e-12,"3","FTL"
"RARRES12",5.97918826947401e-17,1.21116864188108,0.453,0.226,2.00530016181619e-12,"3","RARRES1"
"AKR1A11",6.04540121221461e-17,0.639535858427511,0.719,0.477,2.02750665855254e-12,"3","AKR1A1"
"ZNF221",6.53505234718521e-17,0.826968713959012,0.588,0.351,2.19172585619898e-12,"3","ZNF22"
"SLC31A2",6.70603197737353e-17,0.78682404255345,0.375,0.168,2.24906900457153e-12,"3","SLC31A2"
"ERGIC3",6.8850652421057e-17,0.632225419715603,0.734,0.503,2.30911318089741e-12,"3","ERGIC3"
"SMC3",7.2071601679952e-17,0.670702973050701,0.659,0.427,2.41713737714223e-12,"3","SMC3"
"EIF2AK41",7.71053876290622e-17,0.890370946661675,0.558,0.311,2.58596049030349e-12,"3","EIF2AK4"
"NIPAL2",7.83949535012845e-17,1.24371038559749,0.307,0.123,2.62920995052608e-12,"3","NIPAL2"
"ATXN10",7.84008551742735e-17,0.825607706547242,0.603,0.357,2.62940788083478e-12,"3","ATXN10"
"GLB11",8.76658259329248e-17,1.10010512664508,0.431,0.22,2.94013647013843e-12,"3","GLB1"
"DHRS4-AS1",9.5427993176852e-17,1.35928219990013,0.333,0.146,3.20046403516526e-12,"3","DHRS4-AS1"
"RIOX2",9.58095676069184e-17,0.783671701095519,0.356,0.156,3.21326127840083e-12,"3","RIOX2"
"NOTCH22",1.06250508422573e-16,0.745720485979443,0.61,0.358,3.56342955147627e-12,"3","NOTCH2"
"SPATC1L2",1.0727135469373e-16,1.08343495355311,0.438,0.223,3.59766669371833e-12,"3","SPATC1L"
"HIBADH",1.09754450015458e-16,1.07080047326635,0.434,0.224,3.68094474461844e-12,"3","HIBADH"
"TMBIM12",1.21324068413071e-16,0.642246909621205,0.734,0.498,4.06896660643758e-12,"3","TMBIM1"
"PLCB11",1.22267209507584e-16,0.700063424486552,0.547,0.298,4.10059767246536e-12,"3","PLCB1"
"JAGN1",1.29067002328113e-16,0.914343345108926,0.494,0.274,4.32864912408024e-12,"3","JAGN1"
"FKBP71",1.31105033517948e-16,0.705626724364477,0.644,0.382,4.39700061412494e-12,"3","FKBP7"
"DOCK111",1.49337935545187e-16,1.07302893187216,0.401,0.196,5.00849568231447e-12,"3","DOCK11"
"OGDH",1.51380773027396e-16,1.04699766988852,0.461,0.24,5.07700836579279e-12,"3","OGDH"
"SDK12",1.53319628081097e-16,0.903431737037451,0.483,0.253,5.14203368658382e-12,"3","SDK1"
"COPS61",1.66539651696169e-16,0.53027460681685,0.764,0.511,5.58540683858611e-12,"3","COPS6"
"RASL12",1.72576825144968e-16,0.774534840767446,0.442,0.219,5.78788156171193e-12,"3","RASL12"
"NDFIP1",1.96254573522006e-16,0.552176404028924,0.835,0.618,6.58198588678103e-12,"3","NDFIP1"
"LRIG32",2.08529975646356e-16,0.885024756344228,0.423,0.203,6.9936783232275e-12,"3","LRIG3"
"FZD4",2.22679182943837e-16,1.07057760111505,0.33,0.14,7.46821443757039e-12,"3","FZD4"
"DSTYK",2.27849492540844e-16,1.0125612642225,0.401,0.191,7.64161628083481e-12,"3","DSTYK"
"PPA12",2.2912209931558e-16,0.511991539030882,0.816,0.582,7.68429696684594e-12,"3","PPA1"
"COMMD11",2.43807684034025e-16,0.743578735347612,0.596,0.351,8.17682210713313e-12,"3","COMMD1"
"EVC2",2.44867123958581e-16,1.18376624724396,0.303,0.125,8.21235360332289e-12,"3","EVC2"
"KANK1",2.57606331640742e-16,1.02935690350964,0.393,0.184,8.63960115056721e-12,"3","KANK1"
"ARHGAP11",2.59100326813611e-16,0.759386833063354,0.581,0.341,8.6897067606749e-12,"3","ARHGAP1"
"FOXF21",2.64917315345933e-16,1.07749774802978,0.386,0.182,8.88479692207191e-12,"3","FOXF2"
"VPS251",2.86356317353282e-16,0.77550350098499,0.513,0.277,9.60381817139439e-12,"3","VPS25"
"PLXNC12",2.88643966043993e-16,0.825609401757187,0.532,0.289,9.68054133318344e-12,"3","PLXNC1"
"WDR13",3.13780094413833e-16,0.693808429732194,0.599,0.364,1.05235568064511e-11,"3","WDR13"
"HMGN3",3.43290699155252e-16,0.559628479332137,0.757,0.531,1.15132834682689e-11,"3","HMGN3"
"WASHC31",3.4505987163756e-16,0.660817866072999,0.655,0.421,1.15726179749805e-11,"3","WASHC3"
"NDUFA2",3.52203012518145e-16,0.405796287489576,0.816,0.55,1.18121846338336e-11,"3","NDUFA2"
"TMEM1591",3.83855365466684e-16,0.642871203181258,0.625,0.381,1.28737412470216e-11,"3","TMEM159"
"TRIM2",4.13181276523512e-16,0.989289514693426,0.378,0.18,1.38572736520455e-11,"3","TRIM2"
"COMTD11",4.34160690560652e-16,1.04986574726592,0.322,0.138,1.45608812400232e-11,"3","COMTD1"
"CNPY41",4.52871591218349e-16,0.960440185331327,0.438,0.222,1.5188407426281e-11,"3","CNPY4"
"TRADD1",4.54261142280729e-16,0.977362542239412,0.479,0.25,1.52350101898111e-11,"3","TRADD"
"PLIN21",4.64276782332813e-16,0.406759180869735,0.697,0.431,1.55709147258779e-11,"3","PLIN2"
"SEPT9",4.79747108052376e-16,0.553040166768799,0.562,0.31,1.60897585098606e-11,"3","SEPT9"
"TMEM92",4.8578503022204e-16,0.65682215844904,0.599,0.351,1.62922583435868e-11,"3","TMEM9"
"ETFB",5.22070797263952e-16,0.503984050640114,0.749,0.527,1.75092103986384e-11,"3","ETFB"
"SMG6",5.22087852709573e-16,0.802561930636725,0.479,0.26,1.75097824041737e-11,"3","SMG6"
"MCUB1",5.46260863798946e-16,0.575270878320898,0.663,0.384,1.83204968500890e-11,"3","MCUB"
"GNB2",5.49533880167277e-16,0.574128366926729,0.85,0.619,1.84302672730501e-11,"3","GNB2"
"SLC41A2",5.7105886302769e-16,0.992251405208913,0.258,0.097,1.91521721482227e-11,"3","SLC41A2"
"CYB5D2",6.0476017483849e-16,0.602411121109683,0.416,0.207,2.02824467437333e-11,"3","CYB5D2"
"THBD",6.04792348363488e-16,1.38059429070678,0.326,0.143,2.02835257794147e-11,"3","THBD"
"SLC29A12",6.06580075450779e-16,1.0819658896802,0.464,0.24,2.03434825704682e-11,"3","SLC29A1"
"TXN2",6.06634368196009e-16,0.534201060782135,0.742,0.503,2.03453034405577e-11,"3","TXN2"
"THYN11",6.2575926289603e-16,0.68815857279914,0.536,0.295,2.09867141590071e-11,"3","THYN1"
"THAP111",6.36838734416705e-16,0.954669655170948,0.356,0.162,2.13582974748674e-11,"3","THAP11"
"MRPS31",6.6161297377553e-16,0.807889658257035,0.479,0.249,2.21891759144837e-11,"3","MRPS31"
"SDF41",6.90651134836396e-16,0.541510211108306,0.828,0.615,2.3163057760143e-11,"3","SDF4"
"TCTN11",7.92979077528422e-16,0.945366519695063,0.449,0.236,2.65949323021482e-11,"3","TCTN1"
"UQCC3",8.55416069731152e-16,0.697221990381961,0.491,0.262,2.86889441466434e-11,"3","UQCC3"
"PLOD31",8.78704221629785e-16,0.89085100973021,0.521,0.289,2.94699821850197e-11,"3","PLOD3"
"TPPP31",9.03285484822297e-16,0.299968277581143,0.7,0.42,3.02943885899702e-11,"3","TPPP3"
"ACAA21",9.40801608258589e-16,0.709865900967045,0.61,0.371,3.15526043377766e-11,"3","ACAA2"
"MVP2",1.11013441104727e-15,0.59364103485381,0.745,0.51,3.72316878777034e-11,"3","MVP"
"GLG11",1.3214571490361e-15,0.519221730333808,0.846,0.627,4.43190298643726e-11,"3","GLG1"
"COL16A11",1.32258677088594e-15,0.69864721427073,0.551,0.31,4.43569151219726e-11,"3","COL16A1"
"BSG",1.41347521294931e-15,0.492011218906931,0.933,0.713,4.74051316918941e-11,"3","BSG"
"SNX7",1.45107937066637e-15,0.771702079703609,0.506,0.285,4.86662999334088e-11,"3","SNX7"
"TRIM81",1.45787256908557e-15,0.740223684792745,0.719,0.492,4.88941302219917e-11,"3","TRIM8"
"GLRX1",1.46329928595047e-15,0.607430851303228,0.693,0.446,4.9076131452207e-11,"3","GLRX"
"GALNT101",1.54155595129978e-15,0.926508046187576,0.431,0.225,5.17007034946922e-11,"3","GALNT10"
"JOSD21",1.55447115607998e-15,0.796599453224611,0.596,0.365,5.21338536326102e-11,"3","JOSD2"
"SGCG1",1.58505121744687e-15,1.17763852476254,0.326,0.141,5.31594477307332e-11,"3","SGCG"
"COX5B",1.7201541928619e-15,0.353248948842926,0.933,0.78,5.76905313202025e-11,"3","COX5B"
"RARRES31",1.94592568102986e-15,0.476084680782267,0.652,0.375,6.52624554903794e-11,"3","RARRES3"
"DLC1",1.98445823166878e-15,0.477828433580234,0.727,0.47,6.65547601737076e-11,"3","DLC1"
"TMEM131L",2.16586130396599e-15,1.07523926037163,0.356,0.163,7.26386564124115e-11,"3","TMEM131L"
"HSD17B7",2.16607371102055e-15,1.14885795975622,0.292,0.121,7.26457801202071e-11,"3","HSD17B7"
"TTC7A",2.18878498074541e-15,0.996379093727227,0.27,0.105,7.34074706842397e-11,"3","TTC7A"
"VPS511",2.25553268241695e-15,0.775297026103764,0.581,0.343,7.56460551028996e-11,"3","VPS51"
"SRI1",2.28335126551685e-15,0.467614726827257,0.865,0.624,7.65790347429041e-11,"3","SRI"
"CDIPT1",2.405230555402e-15,0.615754759567043,0.678,0.444,8.06666223670724e-11,"3","CDIPT"
"GNS2",2.43175294877363e-15,0.687113582438256,0.592,0.349,8.15561303959701e-11,"3","GNS"
"TET11",2.63981157595503e-15,0.983838424149888,0.352,0.162,8.85340006343799e-11,"3","TET1"
"PLXDC22",2.66604155227696e-15,0.572754167074781,0.839,0.589,8.94137015802647e-11,"3","PLXDC2"
"CYP1B12",2.7906542251742e-15,0.547307888336884,0.479,0.251,9.35929614038923e-11,"3","CYP1B1"
"MRPS18A",2.88427918716057e-15,1.08299212079658,0.393,0.193,9.67329553789911e-11,"3","MRPS18A"
"B3GALT4",2.95628038313457e-15,1.14889298753223,0.281,0.114,9.91477314895672e-11,"3","B3GALT4"
"ABI3BP2",3.03622714328039e-15,0.508560857588619,0.94,0.623,1.01828985931338e-10,"3","ABI3BP"
"FKBP92",3.06109477003847e-15,0.540769893856278,0.816,0.572,1.0266299639755e-10,"3","FKBP9"
"SSR41",3.06889058965018e-15,0.40836930475881,0.944,0.777,1.02924452595688e-10,"3","SSR4"
"SLC48A1",3.10171655818778e-15,0.942313778202062,0.337,0.147,1.04025369928502e-10,"3","SLC48A1"
"SCRN1",3.2780658554151e-15,0.890059310639502,0.427,0.219,1.09939772658911e-10,"3","SCRN1"
"SPPL2A",3.45182089657011e-15,0.718665797307021,0.73,0.521,1.15767169229168e-10,"3","SPPL2A"
"MEIS12",3.55516649408662e-15,0.787131145272565,0.528,0.3,1.19233173878677e-10,"3","MEIS1"
"PSMB51",3.76029391667624e-15,0.503146687471317,0.794,0.533,1.26112737377488e-10,"3","PSMB5"
"SNRNP351",3.93144979651514e-15,1.03613528091565,0.356,0.169,1.31852963275525e-10,"3","SNRNP35"
"EXT11",3.94408341813526e-15,0.856353308105536,0.517,0.293,1.3227666967742e-10,"3","EXT1"
"VPS28",4.63887182445205e-15,0.467388654332932,0.854,0.661,1.55578483248473e-10,"3","VPS28"
"CYFIP1",4.66128500186209e-15,0.803438001643931,0.536,0.312,1.56330176392451e-10,"3","CYFIP1"
"UBL7",4.77264514799429e-15,1.10427760409445,0.296,0.128,1.60064972973432e-10,"3","UBL7"
"SNX91",5.07019744319268e-15,0.474906155214951,0.805,0.58,1.70044281849796e-10,"3","SNX9"
"ANXA61",5.43961697769786e-15,0.45337259483401,0.809,0.556,1.82433874198031e-10,"3","ANXA6"
"RAB11B",5.67168486331125e-15,0.667682154122772,0.693,0.476,1.90216966945733e-10,"3","RAB11B"
"TMEM192",6.11882253378822e-15,0.879938655870549,0.318,0.137,2.05213070138189e-10,"3","TMEM192"
"ARHGAP121",6.27012556262964e-15,0.771000933973714,0.494,0.28,2.10287471119473e-10,"3","ARHGAP12"
"BCAT2",6.45717591577928e-15,1.26256073563969,0.285,0.12,2.16560765863406e-10,"3","BCAT2"
"PPP2R1A1",6.83035274265893e-15,0.574123246202231,0.67,0.436,2.29076370283295e-10,"3","PPP2R1A"
"DCTN3",7.11271051280998e-15,0.464925348114962,0.783,0.576,2.38546085178621e-10,"3","DCTN3"
"SCAND11",7.18072592372691e-15,0.529627494646185,0.787,0.568,2.40827186029953e-10,"3","SCAND1"
"MSRB21",7.1847206934112e-15,0.576620744042957,0.659,0.42,2.40961162615625e-10,"3","MSRB2"
"GALNT16",7.33077528939382e-15,1.02927810490635,0.363,0.168,2.4585954165569e-10,"3","GALNT16"
"PRDX11",8.10440157732989e-15,0.383522678230892,0.944,0.816,2.7180542010049e-10,"3","PRDX1"
"HEG11",8.16732446015681e-15,0.729386637261081,0.596,0.366,2.73915727744739e-10,"3","HEG1"
"EXOSC7",8.18961245484006e-15,0.916663281559674,0.442,0.236,2.74663222510426e-10,"3","EXOSC7"
"P4HA22",8.31458676937771e-15,0.554329826514062,0.753,0.498,2.78854611071389e-10,"3","P4HA2"
"SNX291",8.46595728348002e-15,0.801180987071967,0.449,0.251,2.83931275373353e-10,"3","SNX29"
"ADK1",8.6349846562879e-15,0.935353517849871,0.386,0.19,2.89600115402584e-10,"3","ADK"
"SDC2",8.81199557779178e-15,0.401246195198583,0.876,0.679,2.95536707687981e-10,"3","SDC2"
"ASMTL1",8.94551523089704e-15,0.978993751493868,0.446,0.243,3.00014689813825e-10,"3","ASMTL"
"POLR2G1",9.03126028403453e-15,0.779194938369225,0.588,0.351,3.0289040740595e-10,"3","POLR2G"
"SWAP70",9.10678631582472e-15,0.447373173842932,0.573,0.342,3.0542339946013e-10,"3","SWAP70"
"ERI3",9.42558042216958e-15,0.671403634734052,0.539,0.303,3.16115116198723e-10,"3","ERI3"
"NOB11",9.5192870455044e-15,0.768233330392255,0.461,0.248,3.19257848932127e-10,"3","NOB1"
"HIST3H2A2",1.02660701550407e-14,0.637930288772223,0.412,0.201,3.44303460859754e-10,"3","HIST3H2A"
"GSTK1",1.05141346203041e-14,0.50837774343901,0.742,0.492,3.5262304689576e-10,"3","GSTK1"
"PTGR11",1.17674256488888e-14,0.839446820009416,0.401,0.197,3.94655921412432e-10,"3","PTGR1"
"ACTG11",1.23199131619071e-14,0.336864152441432,0.985,0.909,4.1318524762404e-10,"3","ACTG1"
"MANBAL",1.24064516266241e-14,0.760031072657173,0.543,0.321,4.16087574653718e-10,"3","MANBAL"
"GTF2H5",1.24657375041824e-14,0.540760405854074,0.667,0.435,4.18075904415269e-10,"3","GTF2H5"
"FAM210B",1.3048750406005e-14,0.473458926032117,0.614,0.357,4.37628991116595e-10,"3","FAM210B"
"IVD",1.39648690021122e-14,0.93702656310938,0.363,0.177,4.68353776592837e-10,"3","IVD"
"CTBP2",1.41960942508139e-14,0.88745642068234,0.573,0.356,4.76108608983796e-10,"3","CTBP2"
"WIPI2",1.5224105338474e-14,0.713806729788135,0.573,0.345,5.1058604484174e-10,"3","WIPI2"
"FADD1",1.5237727240903e-14,1.27405454444056,0.27,0.111,5.11042896205406e-10,"3","FADD"
"TFDP21",1.53603220134536e-14,0.723486688257707,0.61,0.379,5.15154479687206e-10,"3","TFDP2"
"RNPEP",1.57573088575678e-14,0.859912457692708,0.438,0.221,5.28468624465108e-10,"3","RNPEP"
"LAMTOR11",1.59263552505232e-14,0.531482446527245,0.772,0.543,5.34138102392047e-10,"3","LAMTOR1"
"CKAP41",1.61716221066962e-14,0.555652077651891,0.727,0.471,5.42363862214378e-10,"3","CKAP4"
"EAPP1",1.68762406934089e-14,0.537890367357544,0.708,0.48,5.65995360375549e-10,"3","EAPP"
"FAM104B",1.74788029223262e-14,0.998604697346394,0.352,0.168,5.86204092408977e-10,"3","FAM104B"
"CALHM5",2.01396053067983e-14,1.07645358240401,0.251,0.1,6.75442082779401e-10,"3","CALHM5"
"PREX1",2.03259925692346e-14,0.61818668206152,0.315,0.137,6.81693138786989e-10,"3","PREX1"
"TIMM131",2.1599007511801e-14,0.539376018850449,0.757,0.536,7.2438751393078e-10,"3","TIMM13"
"CFL2",2.17135104626568e-14,0.473944499622506,0.659,0.422,7.28227713896585e-10,"3","CFL2"
"MEGF9",2.3290235580316e-14,0.745038813218888,0.333,0.15,7.81107920892638e-10,"3","MEGF9"
"AUH",2.3809116737389e-14,1.04597825727003,0.273,0.113,7.98510157138553e-10,"3","AUH"
"SNX181",2.390729838741e-14,0.698252468227985,0.536,0.304,8.01802973316957e-10,"3","SNX18"
"POLR2E",2.39689932163995e-14,0.621337149457027,0.734,0.525,8.03872094491605e-10,"3","POLR2E"
"MAP1A1",2.44201077263673e-14,0.589105608829648,0.61,0.39,8.19001572926906e-10,"3","MAP1A"
"CBY1",2.50935156836804e-14,0.719678757724974,0.464,0.255,8.41586328999272e-10,"3","CBY1"
"FLII",2.61361478948284e-14,0.680527187619195,0.547,0.314,8.76554128096756e-10,"3","FLII"
"TRAM12",2.67285947319624e-14,0.499315880602645,0.88,0.649,8.96423610120556e-10,"3","TRAM1"
"METTL26",2.71504479997697e-14,0.597172892095812,0.685,0.458,9.10571725016278e-10,"3","METTL26"
"LMAN21",2.75432068155173e-14,0.511923656426148,0.813,0.57,9.2374407017882e-10,"3","LMAN2"
"SMDT1",2.88200382245531e-14,0.402872301548638,0.794,0.564,9.66566441975062e-10,"3","SMDT1"
"KCTD171",2.89475365814398e-14,1.17701701940323,0.33,0.154,9.70842481868328e-10,"3","KCTD17"
"MGP1",2.8964934620071e-14,0.43969140276646,1,0.835,9.71425977287941e-10,"3","MGP"
"TRIP101",2.94701083109026e-14,0.516360780099607,0.73,0.493,9.8836849253105e-10,"3","TRIP10"
"MRPS17",3.07894348111349e-14,0.942524971237411,0.307,0.133,1.03261606469584e-09,"3","MRPS17"
"EPHX11",3.1360623796196e-14,0.392515460427759,0.891,0.625,1.05177260087682e-09,"3","EPHX1"
"RPA1",3.17249661632467e-14,1.04804518241553,0.378,0.186,1.06399191518297e-09,"3","RPA1"
"IMP31",3.22046998526552e-14,0.719194521324293,0.573,0.339,1.08008122365835e-09,"3","IMP3"
"ERG281",3.28761310837911e-14,0.861121615844054,0.408,0.204,1.10259968428819e-09,"3","ERG28"
"PGLS",3.30329255331753e-14,0.583560944936503,0.734,0.53,1.10785825653163e-09,"3","PGLS"
"ABRAXAS1",3.56016820300105e-14,0.911933839779234,0.378,0.185,1.19400921192249e-09,"3","ABRAXAS1"
"CYB5611",3.5645439333312e-14,1.05713822115889,0.348,0.168,1.19547674436062e-09,"3","CYB561"
"PMVK",3.63982583855326e-14,0.604232490808253,0.551,0.32,1.22072478973399e-09,"3","PMVK"
"SGMS1",3.73238154975713e-14,0.744429483480299,0.401,0.198,1.25176612415754e-09,"3","SGMS1"
"SLC38A101",3.80508807181028e-14,0.785919583976595,0.551,0.339,1.27615043752373e-09,"3","SLC38A10"
"TRAPPC11",4.08182679403539e-14,0.53474006395425,0.622,0.379,1.36896307018359e-09,"3","TRAPPC1"
"IFNAR1",4.37995419112303e-14,0.46224127008344,0.749,0.498,1.46894903661884e-09,"3","IFNAR1"
"AK31",4.4078610040828e-14,0.574452900931173,0.704,0.457,1.47830842354929e-09,"3","AK3"
"LXN1",4.50379680388791e-14,0.672092017180673,0.341,0.155,1.51048337208793e-09,"3","LXN"
"AIP",4.57704432218227e-14,0.603751856346767,0.644,0.42,1.53504912477349e-09,"3","AIP"
"ATL3",4.62155144578288e-14,0.672724956596401,0.685,0.474,1.54997592388666e-09,"3","ATL3"
"GINM11",4.79496943455955e-14,0.439623393923723,0.854,0.653,1.60813684896258e-09,"3","GINM1"
"PRDX51",4.90694480983138e-14,0.414018932662898,0.944,0.74,1.64569115032125e-09,"3","PRDX5"
"ASAH1",4.91636185113112e-14,0.459199368913185,0.783,0.569,1.64884943763236e-09,"3","ASAH1"
"ORAI11",5.14708920783967e-14,0.82287899102899,0.255,0.102,1.72623077852527e-09,"3","ORAI1"
"GLMP1",5.84816431358062e-14,1.08164183088395,0.438,0.239,1.96135734748867e-09,"3","GLMP"
"ATP6V0E2",5.91703031394906e-14,0.939592855643975,0.292,0.125,1.98445362669224e-09,"3","ATP6V0E2"
"SEC11A1",5.97849857537053e-14,0.443733861177004,0.865,0.676,2.00506885220777e-09,"3","SEC11A"
"TALDO1",6.01503039538161e-14,0.449848433004101,0.772,0.54,2.01732089400308e-09,"3","TALDO1"
"SLFN51",6.06456935258203e-14,0.503206678337177,0.581,0.342,2.03393526946896e-09,"3","SLFN5"
"MMP22",6.4362926906357e-14,0.451149489569499,0.996,0.755,2.1586038425854e-09,"3","MMP2"
"TMEM1011",6.48553332595168e-14,0.785123165880221,0.356,0.169,2.17511816685768e-09,"3","TMEM101"
"MFSD10",6.70029612572852e-14,0.622648702114954,0.64,0.406,2.24714531464683e-09,"3","MFSD10"
"CCS1",7.91545040398496e-14,0.640731545362565,0.644,0.411,2.65468375648848e-09,"3","CCS"
"EMC2",7.98783478688222e-14,0.591227977201854,0.573,0.355,2.67896003082456e-09,"3","EMC2"
"MRPL511",8.14737181045002e-14,0.36995621966673,0.835,0.6,2.73246555778873e-09,"3","MRPL51"
"TCEAL81",8.66375073233516e-14,0.46721918509243,0.749,0.51,2.90564872061057e-09,"3","TCEAL8"
"A4GALT1",8.7291345382853e-14,0.520629692682643,0.749,0.5,2.92757714145012e-09,"3","A4GALT"
"CD2761",8.9775963781144e-14,0.624682154522249,0.513,0.283,3.01090627329201e-09,"3","CD276"
"PEPD1",9.07599022192058e-14,0.758096197972284,0.599,0.378,3.04390560062772e-09,"3","PEPD"
"USP5",9.23400919482534e-14,0.870421291627372,0.352,0.172,3.09690200376052e-09,"3","USP5"
"PSME11",9.45591492765124e-14,0.324432579182687,0.903,0.687,3.17132474843567e-09,"3","PSME1"
"FSTL31",9.4862840711141e-14,0.526481434604979,0.573,0.341,3.18150995177025e-09,"3","FSTL3"
"RNF132",1.02017171302337e-13,0.503240695651114,0.734,0.477,3.42145189113779e-09,"3","RNF13"
"TMEM14A1",1.07939531595629e-13,0.731758201992301,0.494,0.292,3.62007601065421e-09,"3","TMEM14A"
"COA31",1.08625738284192e-13,0.657966512801171,0.584,0.363,3.64309001057523e-09,"3","COA3"
"GBP21",1.09628593511612e-13,0.356695060280272,0.685,0.434,3.67672376919243e-09,"3","GBP2"
"ACADS",1.20099367040588e-13,1.09717182056244,0.318,0.149,4.02789257180723e-09,"3","ACADS"
"ANKRD39",1.31691668711636e-13,0.969389960410178,0.292,0.13,4.41667518525085e-09,"3","ANKRD39"
"ZNF688",1.3670979275172e-13,0.801119521135568,0.348,0.167,4.58497302930717e-09,"3","ZNF688"
"TCEA31",1.36852794581674e-13,0.633026705295616,0.491,0.273,4.58976902468019e-09,"3","TCEA3"
"LHFPL61",1.37115803840917e-13,0.431881644961511,0.959,0.732,4.59858982921667e-09,"3","LHFPL6"
"JADE2",1.4108198717701e-13,0.92344148036388,0.33,0.153,4.73160768594256e-09,"3","JADE2"
"HINT1",1.49888640021683e-13,0.30372875916832,0.94,0.789,5.02696520904719e-09,"3","HINT1"
"ASAP3",1.50301431946292e-13,0.898457274652258,0.311,0.14,5.04080942461473e-09,"3","ASAP3"
"SLC10A3",1.61639818962778e-13,1.02284538048575,0.352,0.176,5.42107624837364e-09,"3","SLC10A3"
"DPM31",1.68253009249505e-13,0.45247105855178,0.742,0.512,5.64286942420988e-09,"3","DPM3"
"NDUFS31",1.70954852137655e-13,0.628223332900439,0.581,0.361,5.73348383099269e-09,"3","NDUFS3"
"BOLA1",1.87592538609838e-13,1.0770151254994,0.285,0.124,6.29147855989673e-09,"3","BOLA1"
"CNRIP1",2.02878887442988e-13,0.643125395446937,0.517,0.3,6.80415212706292e-09,"3","CNRIP1"
"ENO11",2.07879730448603e-13,0.284049980091828,0.899,0.691,6.97187039978524e-09,"3","ENO1"
"CLEC11A2",2.09549396710254e-13,0.484081235518809,0.772,0.509,7.0278676668685e-09,"3","CLEC11A"
"TEX264",2.1253038691289e-13,0.76391714881691,0.551,0.335,7.12784411628451e-09,"3","TEX264"
"ECHS11",2.1955221879334e-13,0.54906422511254,0.682,0.468,7.36334231389104e-09,"3","ECHS1"
"YIPF31",2.38222193920857e-13,0.490427320772363,0.753,0.502,7.9894959397177e-09,"3","YIPF3"
"MRPL271",2.46212829531127e-13,0.563985703686836,0.596,0.365,8.25748587681494e-09,"3","MRPL27"
"AGA",2.52272876678229e-13,1.27893878999572,0.281,0.125,8.46072773803445e-09,"3","AGA"
"DEXI",2.7325364730176e-13,0.651650655117906,0.502,0.285,9.16438082320643e-09,"3","DEXI"
"C1GALT1C11",2.77801622536692e-13,0.747504186385652,0.506,0.296,9.31691081663558e-09,"3","C1GALT1C1"
"SPAG7",2.78862736303533e-13,0.722229597136443,0.581,0.375,9.35249845014789e-09,"3","SPAG7"
"DYNLRB1",2.81996156922834e-13,0.326654622142505,0.88,0.706,9.457587110878e-09,"3","DYNLRB1"
"ZC3H61",2.86613881010683e-13,0.669130937103443,0.528,0.313,9.61245634133629e-09,"3","ZC3H6"
"VAMP51",3.06882545318666e-13,0.430478942852826,0.809,0.583,1.02922268048974e-08,"3","VAMP5"
"PIGK1",3.07720180956799e-13,0.652928977521754,0.487,0.283,1.03203194289291e-08,"3","PIGK"
"ETAA1",3.11251805554056e-13,1.30495821304655,0.258,0.109,1.04387630546719e-08,"3","ETAA1"
