"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MX13",1.09015747181023e-19,0.453698603508918,0.48,0.249,3.65617012895714e-15,"7","MX1"
"ZC3H151",1.24407914431453e-19,0.656349783052903,0.652,0.411,4.17239263420208e-15,"7","ZC3H15"
"JMJD1C1",1.25174067365018e-19,0.810168650634214,0.699,0.472,4.19808787128797e-15,"7","JMJD1C"
"EIF4B3",1.46212229700861e-19,0.628635188997632,0.784,0.539,4.90366575970747e-15,"7","EIF4B"
"MICU21",1.47694864525014e-19,1.04414664081513,0.317,0.142,4.95339036643992e-15,"7","MICU2"
"RBM32",1.73823325588363e-19,0.637038171903379,0.741,0.516,5.82968669358253e-15,"7","RBM3"
"UBE2I1",1.90838172194934e-19,0.637306657842363,0.694,0.432,6.4003306190737e-15,"7","UBE2I"
"ZNF721",2.07809057637687e-19,0.837498314893232,0.398,0.199,6.96950017505274e-15,"7","ZNF721"
"RHOA3",2.14833728604078e-19,0.556548631235471,0.805,0.605,7.20509358992357e-15,"7","RHOA"
"CEP571",2.57631684595617e-19,0.730343919858938,0.512,0.28,8.64045143796781e-15,"7","CEP57"
"ZNF2922",2.7039944721165e-19,0.596997830978234,0.678,0.415,9.06865666058432e-15,"7","ZNF292"
"ATP8A11",3.17127168022369e-19,0.928639087777845,0.314,0.142,1.06358109611342e-14,"7","ATP8A1"
"SGMS11",3.23851835329587e-19,1.22105610597486,0.319,0.148,1.08613428532837e-14,"7","SGMS1"
"CLASRP",3.2780890678234e-19,1.35734295173963,0.256,0.106,1.09940551156661e-14,"7","CLASRP"
"PSMA41",3.6781447153241e-19,0.698456212469932,0.544,0.309,1.2335761746254e-14,"7","PSMA4"
"RBM171",4.21744429549631e-19,0.742361048456343,0.586,0.356,1.41444646782355e-14,"7","RBM17"
"CNN21",4.46473190137847e-19,0.702426880492757,0.602,0.367,1.49738178508431e-14,"7","CNN2"
"TRAF4",4.82535258401632e-19,1.60114964596726,0.264,0.111,1.61832674962739e-14,"7","TRAF4"
"SMARCC11",5.19485002770965e-19,0.776868105837283,0.517,0.284,1.74224880229326e-14,"7","SMARCC1"
"TMEM1342",5.23435536068246e-19,0.965043473847104,0.396,0.201,1.75549810086568e-14,"7","TMEM134"
"USP111",5.55973076538199e-19,0.954071271583535,0.298,0.132,1.86462250409381e-14,"7","USP11"
"FERMT33",5.61816318846924e-19,0.860579548774047,0.501,0.277,1.88421957014881e-14,"7","FERMT3"
"CCM21",5.64648169789612e-19,0.783145960083674,0.459,0.245,1.8937170318404e-14,"7","CCM2"
"PDS5A1",5.77890861737198e-19,0.827087747001135,0.488,0.266,1.93813037209421e-14,"7","PDS5A"
"ATP5F1B3",6.03244335777967e-19,0.727079910120268,0.66,0.453,2.02316085333215e-14,"7","ATP5F1B"
"RNF19B",6.34807629719757e-19,1.05161761970909,0.264,0.11,2.12901782855412e-14,"7","RNF19B"
"CENPM1",6.52176975547461e-19,0.756324158518608,0.369,0.169,2.18727114059107e-14,"7","CENPM"
"UGGT1",6.64168488606587e-19,1.25653066337117,0.29,0.131,2.22748827708877e-14,"7","UGGT1"
"NASP1",7.40067763076556e-19,0.487376144684518,0.757,0.493,2.48203926380615e-14,"7","NASP"
"CASP31",7.71977392462451e-19,0.756682572236933,0.427,0.222,2.58905777884057e-14,"7","CASP3"
"TTN",7.93467419644712e-19,1.02688203395179,0.406,0.203,2.66113103200443e-14,"7","TTN"
"FAM96A1",8.14225592634242e-19,0.896719401490192,0.377,0.185,2.73074979257672e-14,"7","FAM96A"
"PPP4C1",1.02600956258811e-18,0.72266736319166,0.515,0.286,3.44103087100799e-14,"7","PPP4C"
"GPATCH4",1.08270917067439e-18,0.953613889086617,0.314,0.141,3.63119001660778e-14,"7","GPATCH4"
"ROCK21",1.12767735702567e-18,1.02143348146925,0.327,0.154,3.78200431999268e-14,"7","ROCK2"
"SPCS23",1.20772948388426e-18,0.690865639597607,0.652,0.423,4.05048314305102e-14,"7","SPCS2"
"C16orf721",1.23273979017774e-18,0.524314099176438,0.525,0.296,4.13436270829812e-14,"7","C16orf72"
"DNAJB2",1.24770271484625e-18,1.05099707672397,0.338,0.159,4.18454536505134e-14,"7","DNAJB2"
"PSMA22",1.34083576228656e-18,0.667737821080081,0.599,0.364,4.49689497955667e-14,"7","PSMA2"
"ACTB4",1.37948964662623e-18,0.368630231177406,0.96,0.893,4.62653237685505e-14,"7","ACTB"
"NDUFS73",1.39502521452184e-18,0.805247920072145,0.525,0.299,4.67863556446335e-14,"7","NDUFS7"
"FMNL3",1.53649917244131e-18,0.980523464893482,0.259,0.107,5.15311092453367e-14,"7","FMNL3"
"PKM2",1.54021383569267e-18,0.474225694867938,0.763,0.469,5.16556916214609e-14,"7","PKM"
"PNKD1",1.56228959096961e-18,0.844047974974652,0.398,0.2,5.23960683019388e-14,"7","PNKD"
"WDR261",1.56762158023464e-18,0.739504379798893,0.449,0.241,5.25748925579093e-14,"7","WDR26"
"PHF10",1.81111767666217e-18,1.10373661348533,0.346,0.169,6.07412646398958e-14,"7","PHF10"
"SRSF31",1.85727009314573e-18,0.459530795064699,0.889,0.745,6.22891243839216e-14,"7","SRSF3"
"THOC73",1.99878317621425e-18,0.878835952869647,0.438,0.232,6.70351901638737e-14,"7","THOC7"
"MBD23",2.07203494283676e-18,0.687277716520653,0.668,0.404,6.94919079128593e-14,"7","MBD2"
"RPS210",2.15482818533669e-18,0.368712650047571,0.989,0.928,7.2268627679822e-14,"7","RPS2"
"KHDRBS11",2.50545046722223e-18,0.597822500492935,0.707,0.466,8.4027797769699e-14,"7","KHDRBS1"
"ARGLU11",2.64011458913177e-18,0.488548593913932,0.881,0.688,8.85441630903014e-14,"7","ARGLU1"
"UBE3A",2.99981747858496e-18,0.851672506812555,0.459,0.257,1.00607878596782e-13,"7","UBE3A"
"COA11",3.29296469191128e-18,0.636545771059468,0.412,0.21,1.10439449837321e-13,"7","COA1"
"RPS232",3.46766278229456e-18,0.366279785643514,0.939,0.893,1.16298474392595e-13,"7","RPS23"
"SH3KBP13",3.5407407980389e-18,0.612710900668595,0.72,0.486,1.18749364884629e-13,"7","SH3KBP1"
"OGFRL1",3.7013472950783e-18,0.685845461363861,0.309,0.138,1.24135785582336e-13,"7","OGFRL1"
"STARD72",4.17276416872357e-18,0.730594089104334,0.427,0.224,1.39946164690651e-13,"7","STARD7"
"CAPRIN11",4.21681881385071e-18,0.794742170301188,0.427,0.227,1.41423669378925e-13,"7","CAPRIN1"
"SLC25A37",4.64427454955506e-18,0.905362580282467,0.288,0.127,1.55759679842978e-13,"7","SLC25A37"
"USP24",5.38774502391736e-18,0.9163513307113,0.285,0.126,1.8069419261214e-13,"7","USP24"
"PNRC21",5.82913751615184e-18,0.564062151235172,0.683,0.444,1.954976140167e-13,"7","PNRC2"
"ARHGAP252",5.94616378207468e-18,0.54803883279054,0.417,0.211,1.99422440923221e-13,"7","ARHGAP25"
"EIF4A2",6.76801396166016e-18,0.434146125271987,0.913,0.787,2.26985652246159e-13,"7","EIF4A2"
"MYO9B2",7.75930217206756e-18,0.824131769345993,0.443,0.241,2.60231476246802e-13,"7","MYO9B"
"PRELID13",7.80726572034047e-18,0.658347737080919,0.62,0.383,2.61840077728779e-13,"7","PRELID1"
"MDM22",8.43150916167959e-18,0.832908022060829,0.42,0.225,2.8277595426441e-13,"7","MDM2"
"MAFG",8.49784550800206e-18,1.06786049118243,0.325,0.156,2.85000742647373e-13,"7","MAFG"
"SYNE21",9.59398831739368e-18,0.668096345329239,0.834,0.62,3.21763180188749e-13,"7","SYNE2"
"PTDSS1",9.90884423717283e-18,0.99476621283494,0.319,0.149,3.32322818026303e-13,"7","PTDSS1"
"PRPF40A1",9.97217108112856e-18,0.636220708788122,0.686,0.47,3.34446673718889e-13,"7","PRPF40A"
"FNIP12",1.02268019869456e-17,0.654560814284135,0.472,0.264,3.42986485038181e-13,"7","FNIP1"
"SRSF101",1.05873238822485e-17,0.570014125681956,0.778,0.517,3.55077668362852e-13,"7","SRSF10"
"RTRAF1",1.06752187687404e-17,0.629717428194749,0.67,0.445,3.58025487066016e-13,"7","RTRAF"
"SNU132",1.09287624376844e-17,0.600949076812504,0.736,0.517,3.66528834635059e-13,"7","SNU13"
"SYMPK",1.09989211709996e-17,1.09546261324529,0.274,0.121,3.68881818232985e-13,"7","SYMPK"
"DDX54",1.11647714606888e-17,1.00489347429242,0.319,0.149,3.74444105248581e-13,"7","DDX54"
"NDUFAF32",1.12199496542259e-17,0.737192274000102,0.491,0.275,3.76294671503429e-13,"7","NDUFAF3"
"CIRBP1",1.12309522908987e-17,0.506046027313128,0.831,0.699,3.76663677932159e-13,"7","CIRBP"
"PPP3CC",1.3267232028557e-17,1.13858737383684,0.298,0.139,4.44956427773744e-13,"7","PPP3CC"
"SET1",1.38981972954984e-17,0.497345627866702,0.839,0.667,4.66117740896426e-13,"7","SET"
"ITPR11",1.39584618959136e-17,0.918995967254977,0.332,0.157,4.68138895065149e-13,"7","ITPR1"
"PARN",1.59062628051023e-17,0.993608810336304,0.253,0.109,5.33464241957521e-13,"7","PARN"
"DNAJC151",1.67869472960583e-17,0.716623162258675,0.52,0.297,5.63000638415202e-13,"7","DNAJC15"
"SNRPD11",2.06291431644385e-17,0.638243993965233,0.565,0.329,6.91860203448939e-13,"7","SNRPD1"
"RMDN1",2.20988088988417e-17,0.856968999185385,0.301,0.137,7.41149852849354e-13,"7","RMDN1"
"FKBP1A3",2.34508193901049e-17,0.529970207230528,0.639,0.386,7.86493580705337e-13,"7","FKBP1A"
"CD2AP",2.39461282259227e-17,1.01346404892227,0.332,0.16,8.03105248440995e-13,"7","CD2AP"
"LYRM1",2.59140852675456e-17,0.863231256889559,0.251,0.105,8.69106591702945e-13,"7","LYRM1"
"ABI11",2.66853204047219e-17,0.737383195175581,0.501,0.299,8.94972275733565e-13,"7","ABI1"
"ATP5PB2",2.92113965846293e-17,0.733187196423029,0.583,0.358,9.79691818655298e-13,"7","ATP5PB"
"UPF3A1",3.20374548156343e-17,0.57884857665349,0.48,0.264,1.07447215960674e-12,"7","UPF3A"
"APOPT11",3.56817040713884e-17,0.947422396700614,0.29,0.134,1.19669299114622e-12,"7","APOPT1"
"FNTA1",3.66677233491112e-17,0.834801662883828,0.38,0.194,1.22976210568249e-12,"7","FNTA"
"RMND5A1",3.90271179603561e-17,0.755481287572695,0.311,0.146,1.30889148215442e-12,"7","RMND5A"
"TAF91",4.02874344636319e-17,0.81758101868711,0.391,0.201,1.35115997704129e-12,"7","TAF9"
"ELMO11",4.89662700143317e-17,0.755005873221743,0.359,0.18,1.64223076374066e-12,"7","ELMO1"
"QARS",5.17849458080268e-17,0.988191687731243,0.317,0.154,1.7367635125096e-12,"7","QARS"
"ATP5MC32",5.92567089832438e-17,0.599413296036274,0.678,0.457,1.98735150588003e-12,"7","ATP5MC3"
"EIF1B1",6.52456954019221e-17,0.709721048010291,0.609,0.396,2.18821013238966e-12,"7","EIF1B"
"ROMO13",6.89411491656022e-17,0.611616657309359,0.644,0.396,2.31214826071597e-12,"7","ROMO1"
"MGMT1",7.83194463081355e-17,0.840374937496512,0.412,0.223,2.62667759028225e-12,"7","MGMT"
"EVI2B1",8.89159357522404e-17,0.667650851198451,0.665,0.442,2.98206265325864e-12,"7","EVI2B"
"TMEM2561",9.0993177800404e-17,0.760708992089012,0.472,0.264,3.05172919706995e-12,"7","TMEM256"
"ATP5IF14",1.0410594462228e-16,0.555274353478537,0.736,0.523,3.49150517074204e-12,"7","ATP5IF1"
"SRP91",1.05029741986162e-16,0.63435680367205,0.567,0.338,3.52248748673191e-12,"7","SRP9"
"HCLS11",1.07340061537156e-16,0.534327107124697,0.734,0.522,3.59997098383314e-12,"7","HCLS1"
"DGUOK3",1.07400133192103e-16,0.721429121870082,0.501,0.293,3.60198566699675e-12,"7","DGUOK"
"POLR2G2",1.1264794956267e-16,0.690813704853026,0.472,0.259,3.77798693243283e-12,"7","POLR2G"
"BID",1.13013856332939e-16,0.978123440092649,0.296,0.138,3.79025871369412e-12,"7","BID"
"HNRNPC",1.17205402644712e-16,0.497193139023592,0.834,0.69,3.93083479389837e-12,"7","HNRNPC"
"RBBP61",1.22734777175332e-16,0.625537487263086,0.641,0.402,4.11627895690628e-12,"7","RBBP6"
"MTX11",1.52962352165476e-16,1.02516233928355,0.253,0.111,5.13005136692574e-12,"7","MTX1"
"NAA381",1.54769171913706e-16,0.571103067803853,0.522,0.292,5.19064848764188e-12,"7","NAA38"
"PPHLN1",1.66771348363097e-16,0.595895940499676,0.557,0.335,5.59317748140153e-12,"7","PPHLN1"
"CCDC1171",2.00212592625031e-16,0.799354057091704,0.398,0.213,6.71472993145827e-12,"7","CCDC117"
"SNHG25",2.03176865459533e-16,0.9722376539258,0.359,0.188,6.8141457137818e-12,"7","SNHG25"
"ATP5F1C2",2.25823903980629e-16,0.656203679723144,0.604,0.371,7.57368209170235e-12,"7","ATP5F1C"
"PDHB1",2.27905524827626e-16,0.733682204962963,0.367,0.186,7.64349549166892e-12,"7","PDHB"
"C19orf481",2.45856596720368e-16,1.11591174935512,0.266,0.12,8.2455385408077e-12,"7","C19orf48"
"RBBP5",2.67558572726294e-16,1.03875993552666,0.293,0.139,8.97337941209445e-12,"7","RBBP5"
"FDFT11",2.86241269772604e-16,0.79214585948148,0.375,0.193,9.5999597056336e-12,"7","FDFT1"
"HNRNPM1",3.02571879459903e-16,0.654327602070247,0.702,0.483,1.01476556933262e-11,"7","HNRNPM"
"HSBP11",3.07118410983248e-16,0.713271205176986,0.454,0.254,1.03001372675562e-11,"7","HSBP1"
"UBTF3",3.45743849828431e-16,0.550083476452368,0.475,0.261,1.15955572355459e-11,"7","UBTF"
"IST12",3.75010960045552e-16,0.559936882065708,0.467,0.267,1.25771175780077e-11,"7","IST1"
"NHP21",3.75076777343192e-16,0.700019127811922,0.425,0.226,1.2579324958536e-11,"7","NHP2"
"TAPT1",3.78756319736938e-16,1.11598084164057,0.259,0.119,1.27027294513374e-11,"7","TAPT1"
"GABPB1-AS11",3.86361926751354e-16,0.326752680632613,0.522,0.305,1.29578062993869e-11,"7","GABPB1-AS1"
"RAB4A1",3.95424680952769e-16,0.773569646429213,0.332,0.164,1.3261752949794e-11,"7","RAB4A"
"C1QBP1",4.2820115251578e-16,0.657442607811954,0.522,0.31,1.43610102530742e-11,"7","C1QBP"
"TXLNG",4.35248383710429e-16,0.888968634115784,0.306,0.145,1.45973602928804e-11,"7","TXLNG"
"DNAJC73",4.42306665585194e-16,0.362012979853824,0.662,0.427,1.48340809503963e-11,"7","DNAJC7"
"NSRP1",5.33426827943288e-16,0.712178938869683,0.396,0.215,1.7890068955562e-11,"7","NSRP1"
"TRA2A1",5.56110870677747e-16,0.472837949375763,0.681,0.456,1.86508463807903e-11,"7","TRA2A"
"PABPC41",6.13801891462627e-16,0.746311162852575,0.52,0.311,2.05856878358736e-11,"7","PABPC4"
"TUT72",6.75555630537534e-16,0.756826588179133,0.499,0.295,2.26567847369678e-11,"7","TUT7"
"YWHAQ3",7.74807791519198e-16,0.612317927910854,0.718,0.486,2.59855037119709e-11,"7","YWHAQ"
"UBA11",8.11527449267004e-16,0.861374506952334,0.338,0.172,2.72170075935168e-11,"7","UBA1"
"MCUB2",8.19792522617955e-16,0.683673830709017,0.491,0.289,2.7494201623561e-11,"7","MCUB"
"CAPZA11",8.58704862506469e-16,0.529252603912444,0.72,0.508,2.87992436787419e-11,"7","CAPZA1"
"HERC4",9.63756017457867e-16,0.867286057108091,0.385,0.204,3.23224493135019e-11,"7","HERC4"
"SNRPD32",1.0058783447664e-15,0.581603291047121,0.609,0.377,3.37351479267754e-11,"7","SNRPD3"
"ENOPH11",1.12785057315065e-15,1.06960473630051,0.269,0.126,3.78258525223266e-11,"7","ENOPH1"
"NOB1",1.14391574459185e-15,0.944397467616701,0.266,0.121,3.83646462421216e-11,"7","NOB1"
"RAD23B",1.17290948330132e-15,0.751634155650448,0.417,0.229,3.93370382509595e-11,"7","RAD23B"
"PPP1R14B1",1.17332284203132e-15,0.544394949871661,0.441,0.237,3.93509014760463e-11,"7","PPP1R14B"
"ACBD6",1.31458247703228e-15,0.758577293399967,0.311,0.152,4.40884671147086e-11,"7","ACBD6"
"ATG31",1.38295940986221e-15,0.709154528704852,0.438,0.242,4.63816926879589e-11,"7","ATG3"
"IPO51",1.38637705204607e-15,0.843126605948706,0.266,0.123,4.64963135715212e-11,"7","IPO5"
"EWSR12",1.86629585192022e-15,0.637125967728015,0.586,0.368,6.25918302817003e-11,"7","EWSR1"
"POLR1D2",1.90703535164857e-15,0.644117070521762,0.641,0.437,6.39581516235896e-11,"7","POLR1D"
"PTS",1.94262600225341e-15,1.11746076569913,0.253,0.116,6.51517908635749e-11,"7","PTS"
"PSMD43",1.97082137339499e-15,0.680274116658809,0.483,0.276,6.60974072209213e-11,"7","PSMD4"
"EIF3M1",2.04666423912877e-15,0.562743548125303,0.617,0.399,6.86410252519006e-11,"7","EIF3M"
"MYCBP22",2.05541610898205e-15,0.441015799764016,0.797,0.552,6.89345454630401e-11,"7","MYCBP2"
"GNB22",2.06546459385032e-15,0.51518435970031,0.565,0.333,6.92715515485522e-11,"7","GNB2"
"SUGP21",2.06763941491855e-15,0.725383570921096,0.388,0.208,6.93444906975385e-11,"7","SUGP2"
"IER21",2.25671523549745e-15,0.288602518482739,0.834,0.631,7.56857155681136e-11,"7","IER2"
"MAP3K81",2.77929011526462e-15,0.686033122135948,0.367,0.195,9.32118318857447e-11,"7","MAP3K8"
"PHKB",2.88541504968365e-15,0.609728446672014,0.306,0.147,9.67710499362902e-11,"7","PHKB"
"PILRB",3.69111836851662e-15,0.86161693933495,0.272,0.128,1.2379272784331e-10,"7","PILRB"
"PTTG12",3.87983984043311e-15,0.318793252493673,0.546,0.304,1.30122068568446e-10,"7","PTTG1"
"MFHAS12",4.30282440081019e-15,0.992563656274184,0.375,0.21,1.44308124754372e-10,"7","MFHAS1"
"PPP4R3A1",4.35724360304173e-15,0.572067541126821,0.594,0.382,1.46133235958814e-10,"7","PPP4R3A"
"TXNL12",4.46408879381534e-15,0.746483296813965,0.493,0.297,1.49716609966979e-10,"7","TXNL1"
"SLC38A1",5.21044702232684e-15,0.486745705184775,0.683,0.458,1.74747972234798e-10,"7","SLC38A1"
"PLEKHM2",5.86938058228487e-15,1.01968281098112,0.251,0.114,1.9684728596867e-10,"7","PLEKHM2"
"WDR13",5.87368187398635e-15,0.555084274286494,0.557,0.335,1.96991542689754e-10,"7","WDR1"
"TXNL4A2",7.30162409826662e-15,0.681126054567329,0.478,0.274,2.44881869007666e-10,"7","TXNL4A"
"TIMM8B2",7.50771501699282e-15,0.656271218223938,0.427,0.234,2.51793746239905e-10,"7","TIMM8B"
"ARHGDIB2",7.88641946982873e-15,0.454720478293382,0.855,0.764,2.64494736179116e-10,"7","ARHGDIB"
"NDUFB102",8.41673129428821e-15,0.534637689199464,0.617,0.387,2.82280334147838e-10,"7","NDUFB10"
"RPS19BP12",9.66092493179594e-15,0.595147262809421,0.546,0.33,3.24008100362572e-10,"7","RPS19BP1"
"GABARAP1",9.89135164463261e-15,0.686933435303198,0.425,0.236,3.31736151457689e-10,"7","GABARAP"
"PELI11",9.90420874690091e-15,0.443961354905834,0.493,0.291,3.32167352953563e-10,"7","PELI1"
"CS1",9.97853628865904e-15,0.859351107066045,0.285,0.138,3.34660150049047e-10,"7","CS"
"DMAC12",1.00936666796342e-14,0.790951820595475,0.346,0.179,3.38521393101571e-10,"7","DMAC1"
"VPS35",1.02836324939478e-14,0.656947755829261,0.377,0.206,3.44892466582022e-10,"7","VPS35"
"PTP4A22",1.03411015529486e-14,0.600505110838327,0.739,0.535,3.4681986388279e-10,"7","PTP4A2"
"DCTN51",1.06259598162434e-14,0.698181737992678,0.285,0.136,3.56373440317172e-10,"7","DCTN5"
"CEP95",1.0656520357964e-14,0.773992959958185,0.317,0.159,3.57398379765397e-10,"7","CEP95"
"PNISR1",1.16523019925374e-14,0.469739853650749,0.844,0.635,3.9079490422572e-10,"7","PNISR"
"PCF111",1.30306840343801e-14,0.57414861457895,0.515,0.312,4.37023081145039e-10,"7","PCF11"
"ZNF1481",1.64625243631953e-14,0.671243333234676,0.435,0.249,5.52120142092844e-10,"7","ZNF148"
"TRABD1",1.65506815863897e-14,0.537337996736581,0.499,0.296,5.55076759044339e-10,"7","TRABD"
"FKBP31",1.68107178623611e-14,0.694497559314576,0.42,0.236,5.63797855667866e-10,"7","FKBP3"
"SNHG81",1.72496813703627e-14,0.554015852540731,0.726,0.55,5.78519813799224e-10,"7","SNHG8"
"ATP5PO2",1.83773107087333e-14,0.630931645731618,0.625,0.425,6.16338246549496e-10,"7","ATP5PO"
"PSMB22",1.98532166417323e-14,0.662336098987387,0.507,0.292,6.65837179730416e-10,"7","PSMB2"
"GNAI23",2.09612721651197e-14,0.467480741417145,0.784,0.617,7.02999145873784e-10,"7","GNAI2"
"ARPC53",2.17001744217873e-14,0.489231214027646,0.718,0.5,7.27780449757901e-10,"7","ARPC5"
"HIST1H2BG1",2.27382320302116e-14,0.861887452798758,0.288,0.141,7.62594825829238e-10,"7","HIST1H2BG"
"GNB12",2.45102659030142e-14,0.51549890574198,0.612,0.396,8.22025297855291e-10,"7","GNB1"
"CCS",2.5211467689308e-14,1.024460618044,0.256,0.121,8.45542203364011e-10,"7","CCS"
"CSNK2B2",3.12950916006289e-14,0.49640057524457,0.583,0.364,1.04957478210189e-09,"7","CSNK2B"
"UBQLN1",3.38703815311249e-14,0.627968441265955,0.435,0.25,1.13594485579087e-09,"7","UBQLN1"
"NCOA41",3.39540600236273e-14,0.829009203188554,0.34,0.181,1.13875126507241e-09,"7","NCOA4"
"ZBTB102",3.39845773340867e-14,0.430839623088097,0.398,0.21,1.1397747546306e-09,"7","ZBTB10"
"CCDC122",3.43026281238648e-14,0.433399870926911,0.507,0.302,1.15044154201818e-09,"7","CCDC12"
"PWP12",3.78787687328991e-14,0.904966828628119,0.332,0.174,1.27037814576397e-09,"7","PWP1"
"SYF21",3.99739675331054e-14,0.451495809291236,0.741,0.542,1.34064692312529e-09,"7","SYF2"
"EIF3F2",4.07712596433108e-14,0.53553409579442,0.741,0.575,1.36738650591736e-09,"7","EIF3F"
"NUCKS11",4.31765851235682e-14,0.382067077230628,0.823,0.588,1.44805631187423e-09,"7","NUCKS1"
"HELZ2",4.38777656807894e-14,0.653195778909469,0.462,0.269,1.47157250540231e-09,"7","HELZ"
"FLI1",4.4173629236074e-14,0.654553130427012,0.306,0.153,1.48149517731945e-09,"7","FLI1"
"LTA4H",4.46674766996147e-14,0.868905901132943,0.269,0.129,1.49805783355168e-09,"7","LTA4H"
"PSMB12",4.69134867341089e-14,0.534079595268595,0.675,0.451,1.57338451808854e-09,"7","PSMB1"
"SLC25A3",4.78558729937494e-14,0.449886303882008,0.813,0.647,1.60499026846437e-09,"7","SLC25A3"
"TUFM3",5.07724530285766e-14,0.502965606561208,0.517,0.305,1.7028065296724e-09,"7","TUFM"
"CCNG1",5.26236061604566e-14,0.656372904627184,0.343,0.179,1.76489050340939e-09,"7","CCNG1"
"CEP63",5.29953887423386e-14,0.762405706951125,0.285,0.138,1.77735934764055e-09,"7","CEP63"
"SH3BGRL1",6.00696509401792e-14,0.499528156690597,0.641,0.432,2.01461595323173e-09,"7","SH3BGRL"
"FAM49B1",6.19469722999239e-14,0.453124923937086,0.631,0.408,2.07757755699485e-09,"7","FAM49B"
"SERP11",6.52539650949988e-14,0.421701873667684,0.776,0.623,2.18848748135607e-09,"7","SERP1"
"ERH1",6.64544087480259e-14,0.639083745596893,0.588,0.391,2.22874796059129e-09,"7","ERH"
"RBX12",7.21619081877472e-14,0.541464117490255,0.591,0.371,2.42016607680066e-09,"7","RBX1"
"BARD11",7.26491620592822e-14,0.772776285805465,0.332,0.174,2.43650759714421e-09,"7","BARD1"
"AKIRIN22",7.97831760205954e-14,0.629481633788933,0.398,0.222,2.67576815737873e-09,"7","AKIRIN2"
"MRPS18B1",8.00024914008946e-14,0.650464952866042,0.317,0.161,2.6831235566032e-09,"7","MRPS18B"
"CYFIP22",8.07958512824255e-14,0.498547336988377,0.499,0.295,2.70973126030999e-09,"7","CYFIP2"
"DMTF1",8.36675628817854e-14,0.653062217042492,0.325,0.17,2.80604272392932e-09,"7","DMTF1"
"ELP61",8.88787756258233e-14,0.85078714990547,0.259,0.125,2.98081637693886e-09,"7","ELP6"
"COX6B13",8.98596204769956e-14,0.465841367106709,0.778,0.606,3.01371195155748e-09,"7","COX6B1"
"EPC11",9.01881685247836e-14,0.422352850178373,0.765,0.54,3.02473079598419e-09,"7","EPC1"
"MRPL512",9.22242377581782e-14,0.483377850086331,0.565,0.345,3.09301648593378e-09,"7","MRPL51"
"NT5C3A1",9.25883419144386e-14,0.650075472569109,0.435,0.253,3.10522781112644e-09,"7","NT5C3A"
"GADD45GIP12",9.43092421233768e-14,0.735690992986068,0.515,0.321,3.16294336233381e-09,"7","GADD45GIP1"
"SYTL11",1.00964393944945e-13,0.842873245695703,0.338,0.179,3.38614384412555e-09,"7","SYTL1"
"UQCRC11",1.01797347917665e-13,1.12771131092161,0.325,0.172,3.41407945446264e-09,"7","UQCRC1"
"SMARCD2",1.02417522447531e-13,0.90664120903413,0.266,0.129,3.43487886784528e-09,"7","SMARCD2"
"HIF1A2",1.049082482029e-13,0.500662380893553,0.646,0.43,3.51841282822884e-09,"7","HIF1A"
"MSH61",1.0777019290687e-13,0.815711689917919,0.309,0.157,3.6143967297106e-09,"7","MSH6"
"ATP5PF3",1.13716996476923e-13,0.484734557751362,0.683,0.449,3.81384062784303e-09,"7","ATP5PF"
"ATOX12",1.32512949552842e-13,0.591170887644124,0.401,0.222,4.4442193021032e-09,"7","ATOX1"
"AFF41",1.33846684205088e-13,0.468277367493904,0.496,0.302,4.48895009487023e-09,"7","AFF4"
"TRAPPC13",1.40967225774506e-13,0.565504870802896,0.602,0.39,4.72775881802538e-09,"7","TRAPPC1"
"PIAS1",1.46177394602906e-13,0.890139722450666,0.385,0.217,4.90249746019227e-09,"7","PIAS1"
"NKTR1",1.46857992461067e-13,0.553872000630817,0.792,0.6,4.92532335115926e-09,"7","NKTR"
"SRSF13",1.48573733841396e-13,0.503615456675269,0.435,0.248,4.98286588557275e-09,"7","SRSF1"
"NRBF21",1.5796489794154e-13,0.670374247347849,0.443,0.258,5.29782674716336e-09,"7","NRBF2"
"SREK12",1.60694900533936e-13,0.592367705614792,0.501,0.311,5.38938557410715e-09,"7","SREK1"
"SMIM72",1.61325865486143e-13,0.550194659057954,0.383,0.211,5.41054687667425e-09,"7","SMIM7"
"SNAPC1",1.70792097445887e-13,0.749563952280566,0.277,0.135,5.72802536414015e-09,"7","SNAPC1"
"PPP2R2A1",2.12396668195862e-13,0.491328369496959,0.499,0.296,7.12335945795284e-09,"7","PPP2R2A"
"RAB142",2.1594164484165e-13,0.519742534563264,0.567,0.363,7.24225088469926e-09,"7","RAB14"
"RPS172",2.17802630108719e-13,0.452428486656723,0.789,0.642,7.3046646085862e-09,"7","RPS17"
"ARMCX32",2.22384419882004e-13,0.466526074627497,0.414,0.236,7.45832867400265e-09,"7","ARMCX3"
"SOCS13",2.27175934415948e-13,0.361553874347388,0.802,0.615,7.61902648844206e-09,"7","SOCS1"
"DCAF131",2.33608236804156e-13,0.682936227842721,0.311,0.162,7.83475304593779e-09,"7","DCAF13"
"CCDC115",2.36325609830614e-13,0.87495838259002,0.296,0.153,7.92588830249913e-09,"7","CCDC115"
"CREBRF2",2.45056268182581e-13,0.496718658449443,0.641,0.43,8.21869712230739e-09,"7","CREBRF"
"SEPT62",2.50580138733443e-13,0.433341022876532,0.768,0.545,8.4039566928422e-09,"7","SEPT6"
