"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"168",3.01571583616091e-214,7.82841131940235,0.187,0.01,8.43917919591269e-210,"8","IGKV1D-16"
"169",4.13353671908878e-211,9.48765068280524,0.11,0.002,1.1567289154698e-206,"8","IGHV6-1"
"170",5.2919016964548e-196,8.15989818453128,0.394,0.06,1.48088577073591e-191,"8","IGKV3-20"
"171",1.70561455194956e-190,10.758663946933,0.129,0.004,4.77299176217566e-186,"8","IGKV1-6"
"172",6.13525324270962e-181,8.57223268075066,0.115,0.003,1.71688926743986e-176,"8","IGKV1-16"
"173",1.31512902157392e-171,9.29076661106819,0.128,0.005,3.68025705397246e-167,"8","IGHV4-59"
"174",2.72675320164703e-169,8.50101873192263,0.138,0.007,7.63054615948905e-165,"8","IGHV3-21"
"175",1.90504609369848e-157,9.27917401245475,0.158,0.01,5.33108098860582e-153,"8","IGHV3-23"
"176",6.82157112006946e-149,7.20728556686854,0.25,0.03,1.90894846224024e-144,"8","IGKV3-15"
"177",9.64873392950191e-133,7.83151733091729,0.117,0.006,2.70010170283182e-128,"8","IGHV4-34"
"178",1.83752636207721e-132,8.40364954158245,0.124,0.007,5.14213377163686e-128,"8","IGHV3-7"
"179",3.23310392624193e-119,7.42497346643867,0.103,0.005,9.04751802719542e-115,"8","IGKV1-12"
"180",2.74262121242995e-27,10.0087685764264,0.131,0.038,7.67495120086398e-23,"8","IGLV2-11"
"181",0,5.04544516529494,0.815,0.059,0,"9","MKI67"
"182",0,5.14526035166172,0.787,0.072,0,"9","TYMS"
"183",0,4.87564923576572,0.571,0.035,0,"9","ASF1B"
"184",0,5.06160997791363,0.555,0.032,0,"9","GTSE1"
"185",0,5.1714417145458,0.533,0.035,0,"9","CDCA8"
"186",0,5.22493287578951,0.508,0.028,0,"9","KIFC1"
"187",0,5.50490482634564,0.451,0.03,0,"9","HIST1H1B"
"188",0,5.28359954929269,0.442,0.028,0,"9","RRM2"
"189",6.1816360893832e-297,5.02272169939943,0.404,0.026,1.729869043253e-292,"9","SPC25"
"190",1.99402733623237e-261,5.73226693981687,0.298,0.015,5.58008609771267e-257,"9","HIST1H3B"
"191",1.63583216532949e-235,5.42186715189725,0.276,0.014,4.57771273145806e-231,"9","SKA1"
"192",5.10196987815055e-232,4.83106689509025,0.332,0.023,1.42773525070165e-227,"9","ESCO2"
"193",4.02734089911102e-227,5.21578520830684,0.301,0.018,1.12701107720723e-222,"9","HJURP"
"194",1.77902522320807e-205,5.11792759589142,0.292,0.02,4.97842418462546e-201,"9","KIF15"
"195",1.67720106303463e-165,5.68881037613725,0.21,0.012,4.69347945479612e-161,"9","HIST1H3C"
"196",1.22850739920037e-148,4.89693817816944,0.229,0.017,3.4378551059223e-144,"9","MCM10"
"197",1.02017074795248e-114,5.12164677462271,0.157,0.01,2.85484582107022e-110,"9","E2F8"
"198",4.55209373970706e-110,5.24459692318119,0.15,0.009,1.27385791211962e-105,"9","KIF18B"
"199",2.6327382185927e-80,4.92826886659406,0.107,0.006,7.36745463090982e-76,"9","HIST1H2AJ"
"200",9.75825392524098e-59,5.06301205103513,0.116,0.011,2.73074977843944e-54,"9","CDC25C"
